date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-30,2,0,2,2,0
2020-03-31,2,1,0,2,1
2020-04-01,3,1,1,3,0
2020-04-02,3,1,0,3,0
2020-04-03,3,1,0,3,0
2020-04-04,3,1,0,3,0
2020-04-05,3,1,0,3,0
2020-04-06,5,1,2,5,0
2020-04-07,12,1,7,12,0
2020-04-08,14,1,2,14,0
2020-04-09,38,1,24,38,0
2020-04-10,42,1,4,42,0
2020-04-11,48,1,6,47,0
2020-04-12,71,1,23,70,0
2020-04-13,84,1,13,83,0
2020-04-14,100,2,16,99,1
2020-04-15,145,2,45,144,0
2020-04-16,159,5,14,158,3
2020-04-17,183,5,24,182,0
2020-04-18,198,5,15,187,0
2020-04-19,225,5,27,214,0
2020-04-20,259,5,34,248,0
2020-04-21,280,5,21,269,0
2020-04-22,293,5,13,282,0
2020-04-23,339,5,46,328,0
2020-04-24,381,5,42,370,0
2020-04-25,426,5,45,415,0
2020-04-26,475,5,49,464,0
2020-04-27,518,5,43,507,0
2020-04-28,597,5,79,586,0
2020-04-29,634,5,37,602,0
2020-04-30,669,5,35,637,0
2020-05-01,715,7,46,678,2
2020-05-02,775,7,60,738,0
2020-05-03,830,7,55,793,0
2020-05-04,896,12,66,853,5
2020-05-05,944,12,48,901,0
2020-05-06,1001,12,57,958,0
2020-05-07,1079,12,78,1036,0
2020-05-08,1124,12,45,1081,0
2020-05-09,1166,13,42,1066,1
2020-05-10,1249,15,83,1149,2
2020-05-11,1326,15,77,1226,0
2020-05-12,1387,15,61,1284,0
2020-05-13,1459,15,72,1356,0
2020-05-14,1504,15,45,1355,0
2020-05-15,1592,15,88,1443,0
2020-05-16,1657,15,65,1425,0
2020-05-17,1738,15,81,1506,0
2020-05-18,1837,15,99,1595,0
2020-05-19,1920,15,83,1653,0
2020-05-20,1986,15,66,1719,0
2020-05-21,2043,15,57,1766,0
2020-05-22,2120,15,77,1836,0
2020-05-23,2194,16,74,1883,1
2020-05-24,2253,16,59,1933,0
2020-05-25,2322,16,69,1972,0
2020-05-26,2379,17,57,2004,1
2020-05-27,2434,17,55,2008,0
2020-05-28,2495,18,61,2009,1
2020-05-29,2554,20,59,1987,2
2020-05-30,2617,21,63,1932,1
2020-05-31,2676,21,59,1944,0
2020-06-01,2735,21,59,1979,0
2020-06-02,2797,24,62,1958,3
2020-06-03,2853,27,56,1912,3
2020-06-04,2908,27,55,1920,0
2020-06-05,2966,30,58,1854,3
2020-06-06,3026,30,60,1828,0
2020-06-07,3089,30,63,1891,0
2020-06-08,3151,30,62,1926,0
2020-06-09,3205,34,54,1849,4
2020-06-10,3260,38,55,1820,4
2020-06-11,3324,42,64,1821,4
2020-06-12,3390,44,66,1723,2
2020-06-13,3453,45,63,1732,1
2020-06-14,3512,45,59,1713,0
2020-06-15,3569,46,57,1749,1
2020-06-16,3629,46,60,1783,0
2020-06-17,3685,47,56,1770,1
2020-06-18,3739,48,54,1766,1
2020-06-19,3795,49,56,1731,1
2020-06-20,3850,50,55,1681,1
2020-06-21,3903,51,53,1697,1
2020-06-22,3954,52,51,1707,1
2020-06-23,4006,54,52,1728,2
2020-06-24,4056,55,50,1685,1
2020-06-25,4109,55,53,1697,0
2020-06-26,4160,59,51,1687,4
2020-06-27,4214,61,54,1671,2
2020-06-28,4263,62,49,1711,1
2020-06-29,4314,63,51,1741,1
2020-06-30,4362,64,48,1638,1
2020-07-01,4408,65,46,1571,1
2020-07-02,4456,65,48,1599,0
2020-07-03,4505,68,49,1520,3
2020-07-04,4552,71,47,1425,3
2020-07-05,4598,74,46,1444,3
2020-07-06,4647,77,49,1463,3
2020-07-07,4694,80,47,1394,3
2020-07-08,4739,81,45,1359,1
2020-07-09,4785,84,46,1259,3
2020-07-10,4829,86,44,1177,2
2020-07-11,4874,88,45,1087,2
2020-07-12,4917,90,43,1097,2
2020-07-13,4962,91,45,1142,1
2020-07-14,5006,94,44,1041,3
2020-07-15,5048,96,42,935,2
2020-07-16,5091,100,43,836,4
2020-07-17,5133,103,42,779,3
2020-07-18,5177,106,44,738,3
2020-07-19,5218,108,41,678,2
2020-07-20,5261,109,43,717,1
2020-07-21,5298,113,37,623,4
