date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-15,6,0,6,6,0
2020-03-16,9,0,3,8,0
2020-03-17,9,0,0,8,0
2020-03-18,9,0,0,7,0
2020-03-19,10,0,1,8,0
2020-03-20,14,0,4,12,0
2020-03-21,16,0,2,14,0
2020-03-22,16,0,0,14,0
2020-03-23,16,0,0,14,0
2020-03-24,21,0,5,19,0
2020-03-25,21,0,0,19,0
2020-03-26,26,0,5,24,0
2020-03-27,26,0,0,21,0
2020-03-28,37,1,11,31,1
2020-03-29,42,1,5,37,0
2020-03-30,50,2,8,45,1
2020-03-31,98,2,48,91,0
2020-04-01,125,2,27,118,0
2020-04-02,147,2,22,140,0
2020-04-03,156,2,9,149,0
2020-04-04,171,2,15,164,0
2020-04-05,191,3,20,159,1
2020-04-06,226,3,35,194,0
2020-04-07,295,3,69,263,0
2020-04-08,329,3,34,286,0
2020-04-09,373,4,44,330,1
2020-04-10,408,4,35,365,0
2020-04-11,488,4,80,414,0
2020-04-12,557,4,69,483,0
2020-04-13,678,4,121,600,0
2020-04-14,799,4,121,721,0
2020-04-15,929,5,130,834,1
2020-04-16,1083,7,154,973,2
2020-04-17,1507,7,424,1376,0
2020-04-18,1646,8,139,1414,1
2020-04-19,1760,8,114,1521,0
2020-04-20,1846,8,86,1605,0
2020-04-21,1973,11,127,1693,3
2020-04-22,2267,14,294,1940,3
2020-04-23,2458,17,191,2090,3
2020-04-24,2711,20,253,2300,3
2020-04-25,2926,23,215,2466,3
2020-04-26,3077,27,151,2588,4
2020-04-27,3238,27,161,2749,0
2020-04-28,3436,27,198,2892,0
2020-04-29,3726,29,290,3018,2
2020-04-30,4062,29,336,3283,0
2020-05-01,4411,33,349,3632,4
2020-05-02,4734,33,323,3857,0
2020-05-03,5029,34,295,3968,1
2020-05-04,5346,37,317,4149,3
2020-05-05,5572,37,226,4104,0
2020-05-06,5884,40,312,4352,3
2020-05-07,6190,44,306,4638,4
2020-05-08,6565,48,375,4968,4
2020-05-09,6990,53,425,5328,5
2020-05-10,7404,53,414,5730,0
2020-05-11,7711,56,307,6030,3
2020-05-12,8050,58,339,6266,2
2020-05-13,8485,63,435,6637,5
2020-05-14,8945,69,460,7046,6
2020-05-15,9486,74,541,7481,5
2020-05-16,10011,80,525,7902,6
2020-05-17,10462,85,451,8287,5
2020-05-18,10887,90,425,8678,5
2020-05-19,11340,95,453,9068,5
2020-05-20,11795,99,455,9315,4
2020-05-21,12203,104,408,9542,5
2020-05-22,12592,107,389,9733,3
2020-05-23,12955,113,363,9831,6
2020-05-24,13339,133,384,9887,20
2020-05-25,13713,138,374,10123,5
2020-05-26,14076,150,363,10332,12
2020-05-27,14463,158,387,10005,8
2020-05-28,14846,167,383,10063,9
2020-05-29,15215,178,369,10102,11
2020-05-30,15580,191,365,10207,13
2020-05-31,15949,204,369,10269,13
2020-06-01,16313,213,364,10565,9
2020-06-02,16689,223,376,10681,10
2020-06-03,17069,240,380,10738,17
2020-06-04,17444,264,375,10749,24
2020-06-05,17822,291,378,10746,27
2020-06-06,18169,346,347,10707,55
2020-06-07,18509,377,340,10750,31
2020-06-08,18835,392,326,10920,15
2020-06-09,19153,433,318,11052,41
2020-06-10,19466,482,313,10945,49
2020-06-11,19769,520,303,10905,38
2020-06-12,20043,561,274,10767,41
2020-06-13,20305,569,262,10744,8
2020-06-14,20561,597,256,10884,28
2020-06-15,20813,635,252,11074,38
2020-06-16,21047,689,234,11076,54
2020-06-17,21275,727,228,10588,38
2020-06-18,21506,756,231,10182,29
2020-06-19,21734,793,228,9563,37
2020-06-20,21966,814,232,9001,21
2020-06-21,22195,840,229,8732,26
2020-06-22,22412,869,217,8765,29
2020-06-23,22632,904,220,8764,35
2020-06-24,22850,942,218,8339,38
2020-06-25,23071,961,221,7971,19
2020-06-26,23294,1008,223,7799,47
2020-06-27,23518,1065,224,7307,57
2020-06-28,23735,1086,217,6926,21
2020-06-29,23954,1105,219,6898,19
2020-06-30,24207,1136,253,6897,31
2020-07-01,24469,1182,262,6314,46
2020-07-02,24727,1227,258,5723,45
2020-07-03,24990,1272,263,5495,45
2020-07-04,25261,1303,271,5515,31
2020-07-05,25536,1345,275,5542,42
2020-07-06,25816,1389,280,5642,44
2020-07-07,26094,1437,278,5735,48
2020-07-08,26389,1484,295,5837,47
2020-07-09,26681,1520,292,5947,36
2020-07-10,26981,1541,300,6091,21
2020-07-11,27277,1583,296,6206,42
2020-07-12,27570,1603,293,6337,20
2020-07-13,27861,1626,291,6476,23
2020-07-14,28142,1657,281,6563,31
2020-07-15,28406,1676,264,6660,19
2020-07-16,28662,1698,256,6767,22
2020-07-17,28906,1728,244,6855,30
2020-07-18,29144,1755,238,6932,27
2020-07-19,29346,1781,202,7033,26
2020-07-20,29541,1807,195,7116,26
2020-07-21,29730,1834,189,7212,27
2020-07-22,29916,1862,186,7303,28
2020-07-23,30100,1881,184,7386,19
2020-07-24,30281,1908,181,7474,27
2020-07-25,30460,1936,179,7571,28
2020-07-26,30635,1945,175,7667,9
2020-07-27,30807,1955,172,7764,10
2020-07-28,30975,1978,168,7851,23
2020-07-29,31140,2001,165,7941,23
2020-07-30,31302,2023,162,8010,22
2020-07-31,31461,2043,159,8091,20
2020-08-01,31622,2052,161,8156,9
2020-08-02,31785,2056,163,8233,4
2020-08-03,31945,2062,160,8318,6
2020-08-04,32103,2084,158,8391,22
2020-08-05,32259,2102,156,8510,18
2020-08-06,32418,2118,159,8585,16
2020-08-07,32575,2136,157,8649,18
2020-08-08,32730,2146,155,8721,10
2020-08-09,32890,2149,160,8848,3
2020-08-10,33047,2156,157,8960,7
2020-08-11,33204,2176,157,9039,20
2020-08-12,33365,2188,161,9107,12
2020-08-13,33525,2203,160,9171,15
2020-08-14,33684,2225,159,9258,22
2020-08-15,33846,2245,162,9344,20
2020-08-16,34009,2255,163,9454,10
2020-08-17,34168,2257,159,9544,2
2020-08-18,34325,2276,157,9618,19
2020-08-19,34487,2293,162,9694,17
2020-08-20,34647,2308,160,9771,15
