date,total_cases,cured,total_deaths
2020-06-01T00:00:00.000Z,2392,915,19
2020-06-02T00:00:00.000Z,2471,999,20
2020-06-03T00:00:00.000Z,2548,1082,22
2020-06-04T00:00:00.000Z,2624,1151,22
2020-06-05T00:00:00.000Z,2695,1236,22
2020-06-06T00:00:00.000Z,2769,1326,25
2020-06-07T00:00:00.000Z,2840,1337,27
2020-06-08T00:00:00.000Z,2913,1356,27
2020-06-09T00:00:00.000Z,2988,1467,28
2020-06-10T00:00:00.000Z,3061,1608,32
2020-06-11T00:00:00.000Z,3137,1878,33
2020-06-12T00:00:00.000Z,3207,2035,33
2020-06-13T00:00:00.000Z,3284,2056,34
2020-06-14T00:00:00.000Z,3364,2083,36
2020-06-15T00:00:00.000Z,3442,2106,36
2020-06-16T00:00:00.000Z,3514,2264,36
2020-06-17T00:00:00.000Z,3592,2397,36
2020-06-18T00:00:00.000Z,3666,2504,38
2020-06-19T00:00:00.000Z,3747,2596,38
2020-06-20T00:00:00.000Z,3820,2678,38
2020-06-21T00:00:00.000Z,3896,2698,38
2020-06-22T00:00:00.000Z,3976,2711,39
2020-06-23T00:00:00.000Z,4048,2824,41
2020-06-24T00:00:00.000Z,4120,3103,42
2020-06-25T00:00:00.000Z,4189,3116,42
2020-06-26T00:00:00.000Z,4261,3211,42
2020-06-27T00:00:00.000Z,4331,3267,42
2020-06-28T00:00:00.000Z,4399,3279,42
2020-06-29T00:00:00.000Z,4464,3294,42
2020-06-30T00:00:00.000Z,4524,3453,42
2020-07-01T00:00:00.000Z,4583,3636,42
2020-07-02T00:00:00.000Z,4637,3663,42
2020-07-03T00:00:00.000Z,4697,3797,42
2020-07-04T00:00:00.000Z,4749,3942,42
2020-07-05T00:00:00.000Z,4806,3966,42
2020-07-06T00:00:00.000Z,4857,3982,42
2020-07-07T00:00:00.000Z,4906,4133,42
2020-07-08T00:00:00.000Z,4950,4221,48
2020-07-09T00:00:00.000Z,4998,4355,48
2020-07-10T00:00:00.000Z,5038,4436,48
2020-07-11T00:00:00.000Z,5085,4520,48
2020-07-12T00:00:00.000Z,5128,4548,48
2020-07-13T00:00:00.000Z,5176,4583,48
2020-07-14T00:00:00.000Z,5227,4596,48
2020-07-15T00:00:00.000Z,5271,4687,48
2020-07-16T00:00:00.000Z,5319,4807,48
2020-07-17T00:00:00.000Z,5360,4891,48
2020-07-18T00:00:00.000Z,5398,4985,48
2020-07-19T00:00:00.000Z,5441,5004,48
2020-07-20T00:00:00.000Z,5486,5021,48
2020-07-21T00:00:00.000Z,5527,5072,48
2020-07-22T00:00:00.000Z,5571,5167,48
2020-07-23T00:00:00.000Z,5617,5267,48
2020-07-24T00:00:00.000Z,5656,5349,48
2020-07-25T00:00:00.000Z,5703,5444,48
2020-07-26T00:00:00.000Z,5745,5482,48
2020-07-27T00:00:00.000Z,5784,5491,48
2020-07-28T00:00:00.000Z,5829,5507,48
2020-07-29T00:00:00.000Z,5871,5518,48
2020-07-30T00:00:00.000Z,5910,5528,48
2020-07-31T00:00:00.000Z,5952,5547,48
2020-08-01T00:00:00.000Z,5998,5565,48
2020-08-02T00:00:00.000Z,6042,5567,48
2020-08-03T00:00:00.000Z,6083,5567,48
2020-08-04T00:00:00.000Z,6123,5575,48
2020-08-05T00:00:00.000Z,6169,5579,49
2020-08-06T00:00:00.000Z,6220,5586,49
2020-08-07T00:00:00.000Z,6269,5592,50
2020-08-08T00:00:00.000Z,6314,5600,51
2020-08-09T00:00:00.000Z,6360,5600,51
2020-08-10T00:00:00.000Z,6410,5600,51
2020-08-11T00:00:00.000Z,6461,5611,51
2020-08-12T00:00:00.000Z,6509,5687,51
2020-08-13T00:00:00.000Z,6562,5723,51
2020-08-14T00:00:00.000Z,6613,5771,51
2020-08-15T00:00:00.000Z,6665,5828,51
2020-08-16T00:00:00.000Z,6714,5846,51
2020-08-17T00:00:00.000Z,6762,5852,51
2020-08-18T00:00:00.000Z,6807,5927,51
2020-08-19T00:00:00.000Z,6854,5985,51
2020-08-20T00:00:00.000Z,6901,6022,51
2020-08-21T00:00:00.000Z,6944,6086,51
2020-08-22T00:00:00.000Z,6990,6142,51
2020-08-23T00:00:00.000Z,7033,6172,51
2020-08-24T00:00:00.000Z,7074,6185,51
2020-08-25T00:00:00.000Z,7117,6257,51
2020-08-26T00:00:00.000Z,7157,6317,51
2020-08-27T00:00:00.000Z,7195,6418,51
2020-08-28T00:00:00.000Z,7239,6493,51
2020-08-29T00:00:00.000Z,7279,6571,53
2020-08-30T00:00:00.000Z,7320,6590,53
2020-08-31T00:00:00.000Z,7365,6590,53
2020-09-01T00:00:00.000Z,7405,6682,53
2020-09-02T00:00:00.000Z,7449,6776,53
2020-09-03T00:00:00.000Z,7491,6860,54
2020-09-04T00:00:00.000Z,7531,6918,54
2020-09-05T00:00:00.000Z,7569,6956,54
2020-09-06T00:00:00.000Z,7610,6969,54
2020-09-07T00:00:00.000Z,7654,6975,54
2020-09-08T00:00:00.000Z,7699,7007,54
2020-09-09T00:00:00.000Z,7742,7078,55
2020-09-10T00:00:00.000Z,7786,7120,55
2020-09-11T00:00:00.000Z,7832,7185,55
2020-09-12T00:00:00.000Z,7874,7254,55
2020-09-13T00:00:00.000Z,7919,7341,55
2020-09-14T00:00:00.000Z,7962,7348,55
2020-09-15T00:00:00.000Z,8008,7389,55
2020-09-16T00:00:00.000Z,8056,7459,57
2020-09-17T00:00:00.000Z,8103,7512,57
2020-09-18T00:00:00.000Z,8152,7520,57
2020-09-19T00:00:00.000Z,8208,7521,57
2020-09-20T00:00:00.000Z,8260,7521,57
2020-09-21T00:00:00.000Z,8311,7528,57
2020-09-22T00:00:00.000Z,8365,7584,57
2020-09-23T00:00:00.000Z,8422,7643,57
2020-09-24T00:00:00.000Z,8483,7739,57
2020-09-25T00:00:00.000Z,8546,7748,57
2020-09-26T00:00:00.000Z,8607,7838,58
2020-09-27T00:00:00.000Z,8674,7845,58
2020-09-28T00:00:00.000Z,8735,7853,58
2020-09-29T00:00:00.000Z,8798,7940,58
2020-09-30T00:00:00.000Z,8864,7978,58
2020-10-01T00:00:00.000Z,8933,8035,58
2020-10-02T00:00:00.000Z,9000,8075,58
2020-10-03T00:00:00.000Z,9067,8161,58
2020-10-04T00:00:00.000Z,9135,8188,58
2020-10-05T00:00:00.000Z,9200,8192,58
2020-10-06T00:00:00.000Z,9267,8269,58
2020-10-07T00:00:00.000Z,9336,8335,58
2020-10-08T00:00:00.000Z,9410,8447,58
2020-10-09T00:00:00.000Z,9488,8524,58
2020-10-10T00:00:00.000Z,9564,8592,58
2020-10-11T00:00:00.000Z,9642,8612,58
