date,total_cases,total_death,daily_cases,total_currently_infected,death_per_day
2020-03-19T00:00:00.000Z,3,0,3.0,3,0.0
2020-03-20T00:00:00.000Z,3,0,0.0,3,0.0
2020-03-21T00:00:00.000Z,5,0,2.0,5,0.0
2020-03-22T00:00:00.000Z,5,0,0.0,5,0.0
2020-03-23T00:00:00.000Z,5,0,0.0,5,0.0
2020-03-24T00:00:00.000Z,5,0,0.0,5,0.0
2020-03-25T00:00:00.000Z,7,0,2.0,7,0.0
2020-03-26T00:00:00.000Z,7,0,0.0,7,0.0
2020-03-27T00:00:00.000Z,8,0,1.0,8,0.0
2020-03-28T00:00:00.000Z,11,0,3.0,11,0.0
2020-03-29T00:00:00.000Z,11,0,0.0,11,0.0
2020-03-30T00:00:00.000Z,12,0,1.0,12,0.0
2020-03-31T00:00:00.000Z,12,0,0.0,9,0.0
2020-04-01T00:00:00.000Z,17,0,5.0,14,0.0
2020-04-02T00:00:00.000Z,17,0,0.0,14,0.0
2020-04-03T00:00:00.000Z,17,0,0.0,14,0.0
2020-04-04T00:00:00.000Z,19,0,2.0,16,0.0
2020-04-05T00:00:00.000Z,29,0,10.0,26,0.0
2020-04-06T00:00:00.000Z,39,0,10.0,35,0.0
2020-04-07T00:00:00.000Z,49,0,10.0,44,0.0
2020-04-08T00:00:00.000Z,54,0,5.0,49,0.0
2020-04-09T00:00:00.000Z,66,0,12.0,60,0.0
2020-04-10T00:00:00.000Z,71,0,5.0,64,0.0
2020-04-11T00:00:00.000Z,71,0,0.0,62,0.0
2020-04-12T00:00:00.000Z,74,0,3.0,65,0.0
2020-04-13T00:00:00.000Z,85,0,11.0,72,0.0
2020-04-14T00:00:00.000Z,85,0,0.0,72,0.0
2020-04-15T00:00:00.000Z,130,0,45.0,113,0.0
2020-04-16T00:00:00.000Z,174,0,44.0,155,0.0
2020-04-17T00:00:00.000Z,199,0,25.0,175,0.0
2020-04-18T00:00:00.000Z,229,0,30.0,204,0.0
2020-04-19T00:00:00.000Z,287,0,58.0,248,0.0
2020-04-20T00:00:00.000Z,309,0,22.0,268,0.0
2020-04-21T00:00:00.000Z,384,1,75.0,338,1.0
2020-04-22T00:00:00.000Z,436,2,52.0,387,1.0
2020-04-23T00:00:00.000Z,461,3,25.0,408,1.0
2020-04-24T00:00:00.000Z,505,3,44.0,452,0.0
2020-04-25T00:00:00.000Z,578,4,73.0,521,1.0
2020-04-26T00:00:00.000Z,644,5,66.0,585,1.0
2020-04-27T00:00:00.000Z,713,5,69.0,654,0.0
2020-04-28T00:00:00.000Z,783,5,70.0,724,0.0
2020-04-29T00:00:00.000Z,873,6,90.0,794,1.0
2020-04-30T00:00:00.000Z,965,7,92.0,869,1.0
2020-05-01T00:00:00.000Z,1047,7,82.0,926,0.0
2020-05-02T00:00:00.000Z,1135,7,88.0,997,0.0
2020-05-03T00:00:00.000Z,1218,8,83.0,1075,1.0
2020-05-04T00:00:00.000Z,1293,8,75.0,1138,0.0
2020-05-05T00:00:00.000Z,1368,9,75.0,1211,1.0
2020-05-06T00:00:00.000Z,1445,9,77.0,1258,0.0
2020-05-07T00:00:00.000Z,1530,10,85.0,1312,1.0
2020-05-08T00:00:00.000Z,1620,11,90.0,1357,1.0
2020-05-09T00:00:00.000Z,1706,12,86.0,1440,1.0
2020-05-10T00:00:00.000Z,1795,12,89.0,1504,0.0
2020-05-11T00:00:00.000Z,1881,12,86.0,1557,0.0
2020-05-12T00:00:00.000Z,1971,14,90.0,1638,2.0
2020-05-13T00:00:00.000Z,2060,14,89.0,1667,0.0
2020-05-14T00:00:00.000Z,2158,16,98.0,1676,2.0
2020-05-15T00:00:00.000Z,2263,18,105.0,1707,2.0
2020-05-16T00:00:00.000Z,2364,19,101.0,1721,1.0
2020-05-17T00:00:00.000Z,2461,19,97.0,1791,0.0
2020-05-18T00:00:00.000Z,2545,19,84.0,1856,0.0
2020-05-19T00:00:00.000Z,2637,19,92.0,1795,0.0
2020-05-20T00:00:00.000Z,2735,20,98.0,1815,1.0
2020-05-21T00:00:00.000Z,2824,20,89.0,1798,0.0
2020-05-22T00:00:00.000Z,2915,20,91.0,1811,0.0
2020-05-23T00:00:00.000Z,3005,20,90.0,1816,0.0
2020-05-24T00:00:00.000Z,3102,20,97.0,1902,0.0
2020-05-25T00:00:00.000Z,3213,20,111.0,2005,0.0
2020-05-26T00:00:00.000Z,3318,20,105.0,2009,0.0
2020-05-27T00:00:00.000Z,3422,24,104.0,1965,4.0
2020-05-28T00:00:00.000Z,3532,30,110.0,1968,6.0
2020-05-29T00:00:00.000Z,3644,33,112.0,1971,3.0
2020-05-30T00:00:00.000Z,3751,36,107.0,1972,3.0
2020-05-31T00:00:00.000Z,3855,36,104.0,2052,0.0
2020-06-01T00:00:00.000Z,3968,36,113.0,2153,0.0
2020-06-02T00:00:00.000Z,4074,39,106.0,2153,3.0
2020-06-03T00:00:00.000Z,4183,42,109.0,2146,3.0
2020-06-04T00:00:00.000Z,4293,44,110.0,2129,2.0
2020-06-05T00:00:00.000Z,4398,47,105.0,2125,3.0
2020-06-06T00:00:00.000Z,4505,49,107.0,2096,2.0
2020-06-07T00:00:00.000Z,4620,49,115.0,2186,0.0
2020-06-08T00:00:00.000Z,4734,49,114.0,2293,0.0
2020-06-09T00:00:00.000Z,4843,51,109.0,2220,2.0
2020-06-10T00:00:00.000Z,4946,51,103.0,2159,0.0
2020-06-11T00:00:00.000Z,5047,53,101.0,2086,2.0
2020-06-12T00:00:00.000Z,5147,56,100.0,1977,3.0
2020-06-13T00:00:00.000Z,5245,56,98.0,2026,0.0
2020-06-14T00:00:00.000Z,5340,58,95.0,2085,2.0
2020-06-15T00:00:00.000Z,5436,60,96.0,2035,2.0
2020-06-16T00:00:00.000Z,5529,64,93.0,1920,4.0
2020-06-17T00:00:00.000Z,5620,67,91.0,1774,3.0
2020-06-18T00:00:00.000Z,5712,71,92.0,1655,4.0
2020-06-19T00:00:00.000Z,5802,75,90.0,1544,4.0
2020-06-20T00:00:00.000Z,5887,78,85.0,1402,3.0
2020-06-21T00:00:00.000Z,5973,81,86.0,1432,3.0
2020-06-22T00:00:00.000Z,6056,83,83.0,1498,2.0
2020-06-23T00:00:00.000Z,6137,86,81.0,1358,3.0
2020-06-24T00:00:00.000Z,6220,89,83.0,1201,3.0
2020-06-25T00:00:00.000Z,6302,90,82.0,1202,1.0
