date,total_cases,cured,total_deaths
2020-04-30T00:00:00.000Z,612,93,2
2020-05-01T00:00:00.000Z,675,106,2
2020-05-02T00:00:00.000Z,729,110,2
2020-05-03T00:00:00.000Z,789,113,2
2020-05-04T00:00:00.000Z,842,114,2
2020-05-05T00:00:00.000Z,909,125,2
2020-05-06T00:00:00.000Z,971,134,2
2020-05-07T00:00:00.000Z,1046,156,2
2020-05-08T00:00:00.000Z,1131,189,2
2020-05-09T00:00:00.000Z,1221,250,2
2020-05-10T00:00:00.000Z,1312,279,2
2020-05-11T00:00:00.000Z,1403,293,2
2020-05-12T00:00:00.000Z,1483,314,2
2020-05-13T00:00:00.000Z,1568,358,3
2020-05-14T00:00:00.000Z,1654,435,3
2020-05-15T00:00:00.000Z,1737,471,3
2020-05-16T00:00:00.000Z,1819,503,4
2020-05-17T00:00:00.000Z,1902,523,4
2020-05-18T00:00:00.000Z,1984,544,4
2020-05-19T00:00:00.000Z,2069,574,4
2020-05-20T00:00:00.000Z,2154,635,5
2020-05-21T00:00:00.000Z,2238,682,5
2020-05-22T00:00:00.000Z,2321,761,5
2020-05-23T00:00:00.000Z,2400,794,5
2020-05-24T00:00:00.000Z,2475,838,6
2020-05-25T00:00:00.000Z,2547,845,6
2020-05-26T00:00:00.000Z,2622,886,6
2020-05-27T00:00:00.000Z,2699,921,6
2020-05-28T00:00:00.000Z,2772,990,7
2020-05-29T00:00:00.000Z,2845,1030,7
2020-05-30T00:00:00.000Z,2916,1088,7
2020-05-31T00:00:00.000Z,2983,1133,7
2020-06-01T00:00:00.000Z,3047,1176,7
2020-06-02T00:00:00.000Z,3110,1221,8
2020-06-03T00:00:00.000Z,3175,1272,8
2020-06-04T00:00:00.000Z,3242,1405,8
2020-06-05T00:00:00.000Z,3307,1443,8
2020-06-06T00:00:00.000Z,3371,1474,8
2020-06-07T00:00:00.000Z,3439,1517,8
2020-06-08T00:00:00.000Z,3504,1534,8
2020-06-09T00:00:00.000Z,3569,1611,8
2020-06-10T00:00:00.000Z,3636,1677,8
2020-06-11T00:00:00.000Z,3704,1753,8
2020-06-12T00:00:00.000Z,3770,1788,10
2020-06-13T00:00:00.000Z,3834,1823,10
2020-06-14T00:00:00.000Z,3897,1847,10
2020-06-15T00:00:00.000Z,3962,1874,10
2020-06-16T00:00:00.000Z,4026,1964,12
2020-06-17T00:00:00.000Z,4088,2037,12
2020-06-18T00:00:00.000Z,4152,2103,18
2020-06-19T00:00:00.000Z,4210,2197,18
2020-06-20T00:00:00.000Z,4265,2246,18
2020-06-21T00:00:00.000Z,4318,2287,18
2020-06-22T00:00:00.000Z,4368,2306,18
2020-06-23T00:00:00.000Z,4413,2396,18
2020-06-24T00:00:00.000Z,4457,2492,18
2020-06-25T00:00:00.000Z,4503,2513,18
2020-06-26T00:00:00.000Z,4548,2558,18
2020-06-27T00:00:00.000Z,4592,2627,19
2020-06-28T00:00:00.000Z,4637,2710,19
2020-06-29T00:00:00.000Z,4681,2775,19
2020-06-30T00:00:00.000Z,4727,2880,19
2020-07-01T00:00:00.000Z,4772,2930,19
2020-07-02T00:00:00.000Z,4816,2961,19
2020-07-03T00:00:00.000Z,4859,3031,19
2020-07-04T00:00:00.000Z,4901,3162,19
2020-07-05T00:00:00.000Z,4944,3200,19
2020-07-06T00:00:00.000Z,4988,3229,19
2020-07-07T00:00:00.000Z,5030,3359,19
2020-07-08T00:00:00.000Z,5073,3418,19
2020-07-09T00:00:00.000Z,5114,3545,19
2020-07-10T00:00:00.000Z,5157,3604,19
2020-07-11T00:00:00.000Z,5199,3681,19
2020-07-12T00:00:00.000Z,5239,3698,19
2020-07-13T00:00:00.000Z,5280,3714,19
2020-07-14T00:00:00.000Z,5320,3827,21
2020-07-15T00:00:00.000Z,5361,3987,28
2020-07-16T00:00:00.000Z,5401,4076,28
2020-07-17T00:00:00.000Z,5443,4160,30
2020-07-18T00:00:00.000Z,5484,4216,30
2020-07-19T00:00:00.000Z,5524,4248,30
2020-07-20T00:00:00.000Z,5566,4257,30
2020-07-21T00:00:00.000Z,5607,4382,30
2020-07-22T00:00:00.000Z,5649,4459,30
2020-07-23T00:00:00.000Z,5689,4505,30
2020-07-24T00:00:00.000Z,5728,4556,30
2020-07-25T00:00:00.000Z,5766,4593,30
2020-07-26T00:00:00.000Z,5805,4602,30
2020-07-27T00:00:00.000Z,5842,4609,30
2020-07-28T00:00:00.000Z,5878,4712,30
2020-07-29T00:00:00.000Z,5926,4768,30
2020-07-30T00:00:00.000Z,5959,4790,30
2020-07-31T00:00:00.000Z,5990,4862,30
2020-08-01T00:00:00.000Z,6019,4890,30
2020-08-02T00:00:00.000Z,6047,4890,30
2020-08-03T00:00:00.000Z,6075,4933,30
2020-08-04T00:00:00.000Z,6103,4967,30
2020-08-05T00:00:00.000Z,6130,4988,36
2020-08-06T00:00:00.000Z,6157,5018,36
2020-08-07T00:00:00.000Z,6184,5052,36
2020-08-08T00:00:00.000Z,6210,5098,37
2020-08-09T00:00:00.000Z,6236,5107,37
2020-08-10T00:00:00.000Z,6261,5113,37
2020-08-11T00:00:00.000Z,6286,5142,37
2020-08-12T00:00:00.000Z,6311,5238,43
2020-08-13T00:00:00.000Z,6336,5275,44
2020-08-14T00:00:00.000Z,6360,5299,44
2020-08-15T00:00:00.000Z,6384,5320,44
2020-08-16T00:00:00.000Z,6408,5322,44
2020-08-17T00:00:00.000Z,6432,5326,44
2020-08-18T00:00:00.000Z,6455,5375,44
2020-08-19T00:00:00.000Z,6477,5414,44
2020-08-20T00:00:00.000Z,6499,5435,44
2020-08-21T00:00:00.000Z,6521,5512,44
2020-08-22T00:00:00.000Z,6543,5570,44
2020-08-23T00:00:00.000Z,6565,5574,44
2020-08-24T00:00:00.000Z,6587,5589,44
2020-08-25T00:00:00.000Z,6610,5604,44
2020-08-26T00:00:00.000Z,6633,5643,45
2020-08-27T00:00:00.000Z,6655,5705,45
2020-08-28T00:00:00.000Z,6678,5739,45
2020-08-29T00:00:00.000Z,6701,5759,45
2020-08-30T00:00:00.000Z,6726,5764,45
2020-08-31T00:00:00.000Z,6751,5773,45
2020-09-01T00:00:00.000Z,6776,5868,45
2020-09-02T00:00:00.000Z,6801,5903,45
2020-09-03T00:00:00.000Z,6827,5927,45
2020-09-04T00:00:00.000Z,6853,5976,45
2020-09-05T00:00:00.000Z,6879,6033,45
2020-09-06T00:00:00.000Z,6905,6036,45
2020-09-07T00:00:00.000Z,6931,6045,45
2020-09-08T00:00:00.000Z,6958,6091,46
2020-09-09T00:00:00.000Z,6985,6115,46
2020-09-10T00:00:00.000Z,7012,6175,46
2020-09-11T00:00:00.000Z,7039,6198,46
2020-09-12T00:00:00.000Z,7067,6223,46
2020-09-13T00:00:00.000Z,7095,6246,46
2020-09-14T00:00:00.000Z,7124,6246,46
2020-09-15T00:00:00.000Z,7153,6255,46
2020-09-16T00:00:00.000Z,7184,6290,46
2020-09-17T00:00:00.000Z,7217,6332,46
2020-09-18T00:00:00.000Z,7252,6366,46
2020-09-19T00:00:00.000Z,7288,6392,46
2020-09-20T00:00:00.000Z,7324,6393,46
2020-09-21T00:00:00.000Z,7362,6395,46
2020-09-22T00:00:00.000Z,7400,6474,46
2020-09-23T00:00:00.000Z,7439,6512,46
2020-09-24T00:00:00.000Z,7478,6529,46
2020-09-25T00:00:00.000Z,7518,6543,46
2020-09-26T00:00:00.000Z,7558,6589,46
2020-09-27T00:00:00.000Z,7599,6591,46
2020-09-28T00:00:00.000Z,7641,6603,46
2020-09-29T00:00:00.000Z,7683,6649,46
2020-09-30T00:00:00.000Z,7726,6679,46
2020-10-01T00:00:00.000Z,7771,6723,46
2020-10-02T00:00:00.000Z,7817,6740,46
2020-10-03T00:00:00.000Z,7865,6761,46
2020-10-04T00:00:00.000Z,7914,6769,46
2020-10-05T00:00:00.000Z,7964,6774,46
2020-10-06T00:00:00.000Z,8016,6811,46
2020-10-07T00:00:00.000Z,8069,6833,46
2020-10-08T00:00:00.000Z,8124,6868,46
2020-10-09T00:00:00.000Z,8182,6904,46
2020-10-10T00:00:00.000Z,8243,6928,46
2020-10-11T00:00:00.000Z,8305,6934,46
