Entity,Date,Stringency Index (OxBSG)
Trinidad and Tobago,2020-01-01,0.0
Trinidad and Tobago,2020-01-02,0.0
Trinidad and Tobago,2020-01-03,0.0
Trinidad and Tobago,2020-01-04,0.0
Trinidad and Tobago,2020-01-05,0.0
Trinidad and Tobago,2020-01-06,0.0
Trinidad and Tobago,2020-01-07,0.0
Trinidad and Tobago,2020-01-08,0.0
Trinidad and Tobago,2020-01-09,0.0
Trinidad and Tobago,2020-01-10,0.0
Trinidad and Tobago,2020-01-11,0.0
Trinidad and Tobago,2020-01-12,0.0
Trinidad and Tobago,2020-01-13,0.0
Trinidad and Tobago,2020-01-14,0.0
Trinidad and Tobago,2020-01-15,0.0
Trinidad and Tobago,2020-01-16,0.0
Trinidad and Tobago,2020-01-17,0.0
Trinidad and Tobago,2020-01-18,0.0
Trinidad and Tobago,2020-01-19,0.0
Trinidad and Tobago,2020-01-20,0.0
Trinidad and Tobago,2020-01-21,0.0
Trinidad and Tobago,2020-01-22,0.0
Trinidad and Tobago,2020-01-23,0.0
Trinidad and Tobago,2020-01-24,0.0
Trinidad and Tobago,2020-01-25,0.0
Trinidad and Tobago,2020-01-26,0.0
Trinidad and Tobago,2020-01-27,0.0
Trinidad and Tobago,2020-01-28,0.0
Trinidad and Tobago,2020-01-29,0.0
Trinidad and Tobago,2020-01-30,5.56
Trinidad and Tobago,2020-01-31,5.56
Trinidad and Tobago,2020-02-01,5.56
Trinidad and Tobago,2020-02-02,11.11
Trinidad and Tobago,2020-02-03,11.11
Trinidad and Tobago,2020-02-04,11.11
Trinidad and Tobago,2020-02-05,11.11
Trinidad and Tobago,2020-02-06,11.11
Trinidad and Tobago,2020-02-07,11.11
Trinidad and Tobago,2020-02-08,11.11
Trinidad and Tobago,2020-02-09,11.11
Trinidad and Tobago,2020-02-10,11.11
Trinidad and Tobago,2020-02-11,11.11
Trinidad and Tobago,2020-02-12,11.11
Trinidad and Tobago,2020-02-13,11.11
Trinidad and Tobago,2020-02-14,11.11
Trinidad and Tobago,2020-02-15,11.11
Trinidad and Tobago,2020-02-16,11.11
Trinidad and Tobago,2020-02-17,11.11
Trinidad and Tobago,2020-02-18,11.11
Trinidad and Tobago,2020-02-19,11.11
Trinidad and Tobago,2020-02-20,11.11
Trinidad and Tobago,2020-02-21,11.11
Trinidad and Tobago,2020-02-22,11.11
Trinidad and Tobago,2020-02-23,11.11
Trinidad and Tobago,2020-02-24,11.11
Trinidad and Tobago,2020-02-25,11.11
Trinidad and Tobago,2020-02-26,11.11
Trinidad and Tobago,2020-02-27,11.11
Trinidad and Tobago,2020-02-28,11.11
Trinidad and Tobago,2020-02-29,11.11
Trinidad and Tobago,2020-03-01,11.11
Trinidad and Tobago,2020-03-02,11.11
Trinidad and Tobago,2020-03-03,11.11
Trinidad and Tobago,2020-03-04,16.67
Trinidad and Tobago,2020-03-05,16.67
Trinidad and Tobago,2020-03-06,16.67
Trinidad and Tobago,2020-03-07,16.67
Trinidad and Tobago,2020-03-08,16.67
Trinidad and Tobago,2020-03-09,16.67
Trinidad and Tobago,2020-03-10,16.67
Trinidad and Tobago,2020-03-11,16.67
Trinidad and Tobago,2020-03-12,16.67
Trinidad and Tobago,2020-03-13,20.37
Trinidad and Tobago,2020-03-14,31.48
Trinidad and Tobago,2020-03-15,31.48
Trinidad and Tobago,2020-03-16,45.37
Trinidad and Tobago,2020-03-17,49.07
Trinidad and Tobago,2020-03-18,49.07
Trinidad and Tobago,2020-03-19,49.07
Trinidad and Tobago,2020-03-20,49.07
Trinidad and Tobago,2020-03-21,54.63
Trinidad and Tobago,2020-03-22,54.63
Trinidad and Tobago,2020-03-23,60.19
Trinidad and Tobago,2020-03-24,60.19
Trinidad and Tobago,2020-03-25,60.19
Trinidad and Tobago,2020-03-26,60.19
Trinidad and Tobago,2020-03-27,60.19
Trinidad and Tobago,2020-03-28,60.19
Trinidad and Tobago,2020-03-29,65.74
Trinidad and Tobago,2020-03-30,76.85
Trinidad and Tobago,2020-03-31,79.63
Trinidad and Tobago,2020-04-01,79.63
Trinidad and Tobago,2020-04-02,79.63
Trinidad and Tobago,2020-04-03,79.63
Trinidad and Tobago,2020-04-04,79.63
Trinidad and Tobago,2020-04-05,79.63
Trinidad and Tobago,2020-04-06,79.63
Trinidad and Tobago,2020-04-07,79.63
Trinidad and Tobago,2020-04-08,79.63
Trinidad and Tobago,2020-04-09,79.63
Trinidad and Tobago,2020-04-10,79.63
Trinidad and Tobago,2020-04-11,79.63
Trinidad and Tobago,2020-04-12,79.63
Trinidad and Tobago,2020-04-13,79.63
Trinidad and Tobago,2020-04-14,79.63
Trinidad and Tobago,2020-04-15,79.63
Trinidad and Tobago,2020-04-16,79.63
Trinidad and Tobago,2020-04-17,79.63
Trinidad and Tobago,2020-04-18,79.63
Trinidad and Tobago,2020-04-19,79.63
Trinidad and Tobago,2020-04-20,79.63
Trinidad and Tobago,2020-04-21,79.63
Trinidad and Tobago,2020-04-22,79.63
Trinidad and Tobago,2020-04-23,79.63
Trinidad and Tobago,2020-04-24,79.63
Trinidad and Tobago,2020-04-25,79.63
Trinidad and Tobago,2020-04-26,79.63
Trinidad and Tobago,2020-04-27,90.74
Trinidad and Tobago,2020-04-28,90.74
Trinidad and Tobago,2020-04-29,90.74
Trinidad and Tobago,2020-04-30,90.74
Trinidad and Tobago,2020-05-01,90.74
Trinidad and Tobago,2020-05-02,90.74
Trinidad and Tobago,2020-05-03,90.74
Trinidad and Tobago,2020-05-04,90.74
Trinidad and Tobago,2020-05-05,90.74
Trinidad and Tobago,2020-05-06,90.74
Trinidad and Tobago,2020-05-07,90.74
Trinidad and Tobago,2020-05-08,90.74
Trinidad and Tobago,2020-05-09,90.74
Trinidad and Tobago,2020-05-10,90.74
Trinidad and Tobago,2020-05-11,90.74
Trinidad and Tobago,2020-05-12,90.74
Trinidad and Tobago,2020-05-13,90.74
Trinidad and Tobago,2020-05-14,90.74
Trinidad and Tobago,2020-05-15,90.74
Trinidad and Tobago,2020-05-16,90.74
Trinidad and Tobago,2020-05-17,90.74
Trinidad and Tobago,2020-05-18,90.74
Trinidad and Tobago,2020-05-19,90.74
Trinidad and Tobago,2020-05-20,90.74
Trinidad and Tobago,2020-05-21,87.04
Trinidad and Tobago,2020-05-22,87.04
Trinidad and Tobago,2020-05-23,87.04
Trinidad and Tobago,2020-05-24,87.04
Trinidad and Tobago,2020-05-25,87.04
Trinidad and Tobago,2020-05-26,87.04
Trinidad and Tobago,2020-05-27,87.04
Trinidad and Tobago,2020-05-28,87.04
Trinidad and Tobago,2020-05-29,87.04
Trinidad and Tobago,2020-05-30,87.04
Trinidad and Tobago,2020-05-31,87.04
Trinidad and Tobago,2020-06-01,87.04
Trinidad and Tobago,2020-06-02,87.04
Trinidad and Tobago,2020-06-03,87.04
Trinidad and Tobago,2020-06-04,87.04
Trinidad and Tobago,2020-06-05,87.04
Trinidad and Tobago,2020-06-06,87.04
Trinidad and Tobago,2020-06-07,87.04
Trinidad and Tobago,2020-06-08,83.33
Trinidad and Tobago,2020-06-09,77.78
Trinidad and Tobago,2020-06-10,77.78
Trinidad and Tobago,2020-06-11,77.78
Trinidad and Tobago,2020-06-12,77.78
Trinidad and Tobago,2020-06-13,77.78
Trinidad and Tobago,2020-06-14,77.78
Trinidad and Tobago,2020-06-15,77.78
Trinidad and Tobago,2020-06-16,77.78
Trinidad and Tobago,2020-06-17,77.78
Trinidad and Tobago,2020-06-18,77.78
Trinidad and Tobago,2020-06-19,77.78
Trinidad and Tobago,2020-06-20,77.78
