time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,2,0,2,0,0
2020-03-03,4,2,4,0,0
2020-03-04,6,2,6,0,0
2020-03-05,9,3,9,0,0
2020-03-06,13,4,13,0,0
2020-03-07,21,8,21,0,0
2020-03-08,30,9,30,0,0
2020-03-09,39,9,39,0,0
2020-03-10,41,2,41,0,0
2020-03-11,61,20,61,0,0
2020-03-12,78,17,77,0,0
2020-03-13,112,34,111,0,0
2020-03-14,169,57,167,0,0
2020-03-15,245,76,242,0,0
2020-03-16,331,86,327,1,1
2020-03-17,448,117,444,1,0
2020-03-18,642,194,636,2,1
2020-03-19,786,144,778,4,2
2020-03-20,1020,234,1009,6,2
2020-03-21,1280,260,1263,12,6
2020-03-22,1600,320,1581,14,2
2020-03-23,2060,460,2023,23,9
2020-03-24,2362,302,2307,33,10
2020-03-25,2995,633,2930,43,10
2020-03-26,3544,549,3441,60,17
2020-03-27,4268,724,4149,76,16
2020-03-28,5170,902,5027,100,24
2020-03-29,5962,792,5800,119,19
2020-03-30,6408,446,6225,140,21
2020-03-31,7443,1035,7240,160,20
2020-04-01,8251,808,8021,187,27
2020-04-02,9034,783,8757,209,22
2020-04-03,9886,852,9572,246,37
2020-04-04,10524,638,10183,266,20
2020-04-05,11278,754,10908,295,29
2020-04-06,11730,452,11279,311,16
2020-04-07,12442,712,11913,345,34
2020-04-08,13141,699,12565,380,35
2020-04-09,13956,815,13342,409,29
2020-04-10,15472,1516,14804,435,26
2020-04-11,15987,515,15251,470,35
2020-04-12,16585,598,15804,504,34
2020-04-13,16934,349,16122,535,31
2020-04-14,17448,514,16534,567,32
2020-04-15,18091,643,17109,599,32
2020-04-16,18841,750,17719,629,30
2020-04-17,19022,181,17846,657,28
2020-04-18,19685,663,18388,687,30
2020-04-19,20206,521,18882,714,27
2020-04-20,20863,657,19518,735,21
2020-04-21,21379,516,19700,762,27
2020-04-22,21982,603,20054,785,23
2020-04-23,22353,371,20332,820,35
2020-04-24,22797,444,20715,854,34
2020-04-25,23294,497,21137,880,26
2020-04-26,23688,394,21456,903,23
2020-04-27,23824,136,21539,928,25
2020-04-28,24070,246,21733,948,20
2020-04-29,24223,153,21780,973,25
2020-04-30,24674,451,22166,989,16
2020-05-01,24987,313,22333,1007,18
2020-05-02,25190,203,22496,1023,16
2020-05-03,25282,92,22550,1043,20
2020-05-04,25524,242,22749,1063,20
2020-05-05,25702,178,22885,1074,11
2020-05-06,26182,480,23017,1089,15
2020-05-07,26715,533,23352,1105,16
2020-05-08,27268,553,23732,1114,9
2020-05-09,27406,138,23781,1126,12
2020-05-10,27581,175,23897,1135,9
