time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,1,0,1,0,0
2020-03-03,1,0,1,0,0
2020-03-04,1,0,1,0,0
2020-03-05,1,0,0,0,0
2020-03-06,1,0,0,0,0
2020-03-07,1,0,0,0,0
2020-03-08,3,2,2,0,0
2020-03-09,6,3,5,0,0
2020-03-10,8,2,7,0,0
2020-03-11,10,2,9,0,0
2020-03-12,16,6,15,0,0
2020-03-13,17,1,16,0,0
2020-03-14,26,9,25,0,0
2020-03-15,30,4,29,0,0
2020-03-16,34,4,33,0,0
2020-03-17,60,26,59,0,0
2020-03-18,71,11,70,0,0
2020-03-19,86,15,85,0,0
2020-03-20,111,25,108,0,0
2020-03-21,124,13,120,0,0
2020-03-22,139,15,133,0,0
2020-03-23,180,41,174,0,0
2020-03-24,197,17,189,0,0
2020-03-25,221,24,211,0,0
2020-03-26,244,23,232,0,0
2020-03-27,280,36,263,0,0
2020-03-28,305,25,279,0,0
2020-03-29,347,42,317,0,0
2020-03-30,376,29,342,0,0
2020-03-31,398,22,338,0,0
2020-04-01,446,48,375,0,0
2020-04-02,458,12,372,0,0
2020-04-03,493,35,384,1,1
2020-04-04,509,16,388,1,0
2020-04-05,533,24,397,1,0
2020-04-06,542,9,362,1,0
2020-04-07,548,6,351,2,1
2020-04-08,577,29,356,2,0
2020-04-09,589,12,345,3,1
2020-04-10,612,23,332,3,0
2020-04-11,630,18,325,3,0
2020-04-12,651,21,304,5,2
2020-04-13,655,4,277,5,0
2020-04-14,657,2,259,5,0
2020-04-15,666,9,220,5,0
2020-04-16,675,9,217,5,0
2020-04-17,682,7,189,5,0
2020-04-18,712,30,203,5,0
2020-04-19,727,15,194,5,0
2020-04-20,739,12,197,5,0
2020-04-21,748,9,200,9,4
2020-04-22,761,13,184,11,2
2020-04-23,778,17,189,11,0
2020-04-24,784,6,172,12,1
2020-04-25,804,20,174,12,0
2020-04-26,812,8,161,12,0
2020-04-27,818,6,165,13,1
2020-04-28,836,18,179,13,0
2020-04-29,849,13,183,15,2
2020-04-30,858,9,183,15,0
2020-05-01,870,12,188,16,1
2020-05-02,871,1,159,16,0
2020-05-03,879,8,152,16,0
2020-05-04,896,17,157,16,0
2020-05-05,896,0,148,17,1
2020-05-06,900,4,139,17,0
2020-05-07,909,9,131,18,1
2020-05-08,928,19,144,18,0
2020-05-09,930,2,126,18,0
2020-05-10,939,9,127,18,0
2020-05-11,946,7,129,18,0
2020-05-12,950,4,114,18,0
2020-05-13,951,1,102,19,1
2020-05-14,962,11,104,19,0
2020-05-15,970,8,100,19,0
2020-05-16,997,27,126,19,0
2020-05-17,1008,11,129,19,0
