time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,1,0,1,0,0
2020-02-27,1,0,1,0,0
2020-02-28,3,2,2,0,0
2020-02-29,3,0,2,0,0
2020-03-01,3,0,2,0,0
2020-03-02,3,0,2,0,0
2020-03-03,4,1,3,0,0
2020-03-04,6,2,5,0,0
2020-03-05,6,0,3,0,0
2020-03-06,9,3,6,0,0
2020-03-07,13,4,10,0,0
2020-03-08,15,2,10,0,0
2020-03-09,17,2,12,0,0
2020-03-10,29,12,24,0,0
2020-03-11,47,18,41,0,0
2020-03-12,59,12,52,0,0
2020-03-13,95,36,88,0,0
2020-03-14,123,28,114,0,0
2020-03-15,139,16,130,0,0
2020-03-16,168,29,159,0,0
2020-03-17,217,49,198,0,0
2020-03-18,260,43,241,0,0
2020-03-19,277,17,252,0,0
2020-03-20,308,31,277,0,0
2020-03-21,367,59,315,0,0
2020-03-22,433,66,366,3,3
2020-03-23,576,143,496,7,4
2020-03-24,794,218,703,12,5
2020-03-25,906,112,803,17,5
2020-03-26,1029,123,912,23,6
2020-03-27,1292,263,1151,26,3
2020-03-28,1452,160,1276,37,11
2020-03-29,1815,363,1566,43,6
2020-03-30,2109,294,1835,65,22
2020-03-31,2245,136,1943,82,17
2020-04-01,2460,215,2116,92,10
2020-04-02,2738,278,2356,115,23
2020-04-03,3183,445,2767,133,18
2020-04-04,3613,430,3138,146,13
2020-04-05,3864,251,3339,151,5
2020-04-06,4057,193,3475,176,25
2020-04-07,4417,360,3760,197,21
2020-04-08,4761,344,4013,220,23
2020-04-09,5202,441,4307,248,28
2020-04-10,5467,265,4468,270,22
2020-04-11,5990,523,4941,291,21
2020-04-12,6300,310,5132,316,25
2020-04-13,6633,333,5388,331,15
2020-04-14,6879,246,5477,351,20
2020-04-15,7216,337,5627,372,21
2020-04-16,7707,491,5958,392,20
2020-04-17,8067,360,6148,411,19
2020-04-18,8418,351,6267,421,10
2020-04-19,8746,328,6403,451,30
2020-04-20,8936,190,6441,478,27
2020-04-21,9242,306,6591,498,20
2020-04-22,9710,468,6780,524,26
2020-04-23,10096,386,7073,545,21
2020-04-24,10417,321,7033,567,22
2020-04-25,10635,218,7144,601,34
2020-04-26,11036,401,7363,619,18
2020-04-27,11339,303,7557,641,22
2020-04-28,11616,277,7549,663,22
2020-04-29,11978,362,7716,693,30
2020-04-30,12240,262,7506,717,24
2020-05-01,12567,327,7495,744,27
2020-05-02,12732,165,7414,771,27
2020-05-03,13163,431,7504,790,19
2020-05-04,13512,349,7425,818,28
2020-05-05,13837,325,7542,841,23
2020-05-06,14107,270,7455,864,23
2020-05-07,14499,392,7467,888,24
2020-05-08,14811,312,7465,923,35
2020-05-09,15131,320,7280,939,16
2020-05-10,15362,231,7350,961,22
2020-05-11,15588,226,7361,982,21
2020-05-12,15778,190,7091,1002,20
