time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,1,0,1,0,0
2020-03-02,1,0,1,0,0
2020-03-03,1,0,1,0,0
2020-03-04,1,0,1,0,0
2020-03-05,1,0,1,0,0
2020-03-06,2,1,2,0,0
2020-03-07,2,0,2,0,0
2020-03-08,5,3,5,0,0
2020-03-09,5,0,5,0,0
2020-03-10,5,0,5,0,0
2020-03-11,5,0,5,0,0
2020-03-12,5,0,5,0,0
2020-03-13,5,0,5,0,0
2020-03-14,11,6,11,0,0
2020-03-15,11,0,11,0,0
2020-03-16,21,10,20,1,1
2020-03-17,21,0,20,1,0
2020-03-18,34,13,32,2,1
2020-03-19,34,0,32,2,0
2020-03-20,72,38,70,2,0
2020-03-21,112,40,109,3,1
2020-03-22,202,90,199,3,0
2020-03-23,245,43,239,3,0
2020-03-24,312,67,303,6,3
2020-03-25,392,80,379,10,4
2020-03-26,488,96,475,10,0
2020-03-27,581,93,558,20,10
2020-03-28,719,138,688,28,8
2020-03-29,859,140,817,39,11
2020-03-30,901,42,855,42,3
2020-03-31,1109,208,1053,51,9
2020-04-01,1284,175,1218,57,6
2020-04-02,1380,96,1304,60,3
2020-04-03,1488,108,1404,68,8
2020-04-04,1578,90,1484,77,9
2020-04-05,1745,167,1646,82,5
2020-04-06,1828,83,1709,86,4
2020-04-07,1956,128,1822,98,12
2020-04-08,2111,155,1953,108,10
2020-04-09,2349,238,2151,118,10
2020-04-10,2620,271,2396,126,8
2020-04-11,2759,139,2516,135,9
2020-04-12,2967,208,2663,173,38
2020-04-13,3167,200,2838,177,4
2020-04-14,3286,119,2941,183,6
2020-04-15,3614,328,3217,189,6
2020-04-16,3755,141,3344,196,7
2020-04-17,4126,371,3658,200,4
2020-04-18,4335,209,3806,217,17
2020-04-19,4680,345,4091,226,9
2020-04-20,4964,284,4313,235,9
2020-04-21,5044,80,4336,245,10
2020-04-22,5300,256,4459,260,15
2020-04-23,5543,243,4697,265,5
2020-04-24,5749,206,4719,267,2
2020-04-25,5926,177,4831,273,6
2020-04-26,6135,209,4947,278,5
2020-04-27,6293,158,5018,282,4
2020-04-28,6416,123,4965,286,4
2020-04-29,6652,236,5131,293,7
2020-04-30,6972,320,5370,301,8
2020-05-01,7288,316,5588,313,12
2020-05-02,7578,290,5771,326,13
2020-05-03,7954,376,6015,333,7
2020-05-04,8235,281,6118,346,13
2020-05-05,8480,245,6221,354,8
2020-05-06,8807,327,6485,362,8
2020-05-07,9095,288,6658,373,11
2020-05-08,9376,281,6710,380,7
2020-05-09,9882,506,6913,385,5
2020-05-10,10347,465,7196,388,3
2020-05-11,10634,287,7371,393,5
2020-05-12,10900,266,7277,402,9
