time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,5,0,5,0,0
2020-02-25,11,6,11,0,0
2020-02-26,26,15,26,0,0
2020-02-27,43,17,43,0,0
2020-02-28,45,2,45,0,0
2020-02-29,45,0,45,0,0
2020-03-01,46,1,46,0,0
2020-03-02,56,10,56,0,0
2020-03-03,56,0,56,0,0
2020-03-04,56,0,56,0,0
2020-03-05,58,2,58,0,0
2020-03-06,58,0,57,0,0
2020-03-07,61,3,60,0,0
2020-03-08,64,3,63,0,0
2020-03-09,65,1,64,0,0
2020-03-10,69,4,68,0,0
2020-03-11,72,3,69,0,0
2020-03-12,80,8,75,0,0
2020-03-13,100,20,95,0,0
2020-03-14,104,4,97,0,0
2020-03-15,112,8,103,0,0
2020-03-16,123,11,114,0,0
2020-03-17,130,7,118,0,0
2020-03-18,142,12,127,0,0
2020-03-19,148,6,130,0,0
2020-03-20,159,11,137,0,0
2020-03-21,176,17,149,0,0
2020-03-22,188,12,158,0,0
2020-03-23,189,1,159,0,0
2020-03-24,191,2,152,0,0
2020-03-25,195,4,152,0,0
2020-03-26,208,13,159,0,0
2020-03-27,225,17,168,0,0
2020-03-28,235,10,171,0,0
2020-03-29,255,20,188,0,0
2020-03-30,266,11,194,0,0
2020-03-31,289,23,216,0,0
2020-04-01,317,28,237,0,0
2020-04-02,342,25,261,0,0
2020-04-03,417,75,335,0,0
2020-04-04,479,62,385,1,1
2020-04-05,556,77,456,1,0
2020-04-06,665,109,561,1,0
2020-04-07,743,78,637,1,0
2020-04-08,855,112,743,1,0
2020-04-09,910,55,798,1,0
2020-04-10,993,83,869,1,0
2020-04-11,1154,161,1020,1,0
2020-04-12,1234,80,1091,1,0
2020-04-13,1300,66,1148,2,1
2020-04-14,1355,55,1176,3,1
2020-04-15,1405,50,1196,3,0
2020-04-16,1524,119,1296,3,0
2020-04-17,1658,134,1395,5,2
2020-04-18,1751,93,1465,6,1
2020-04-19,1915,164,1603,7,1
2020-04-20,1995,80,1619,9,2
2020-04-21,2080,85,1657,11,2
2020-04-22,2248,168,1792,13,2
2020-04-23,2399,151,1887,14,1
2020-04-24,2614,215,1986,15,1
2020-04-25,2892,278,2217,19,4
2020-04-26,3075,183,2249,20,1
2020-04-27,3288,213,2254,22,2
2020-04-28,3440,152,2241,23,1
2020-04-29,3740,300,2327,24,1
2020-04-30,4024,284,2459,26,2
2020-05-01,4377,353,2745,30,4
2020-05-02,4619,242,2883,33,3
2020-05-03,4983,364,3169,38,5
2020-05-04,5278,295,3291,40,2
2020-05-05,5804,526,3732,40,0
2020-05-06,6289,485,4028,42,2
2020-05-07,6567,278,4142,44,2
2020-05-08,7208,641,4695,47,3
2020-05-09,7623,415,4952,49,2
2020-05-10,8688,1065,5901,58,9
2020-05-11,9286,598,6314,65,7
2020-05-12,10277,991,7101,75,10
2020-05-13,11028,751,7683,82,7
