time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-05-18,629,16,207,9,0
2020-05-19,649,20,223,9,0
2020-05-20,672,23,217,9,0
2020-05-21,684,12,218,9,0
2020-05-22,700,16,230,9,0
2020-05-23,704,4,225,9,0
2020-05-24,708,4,228,9,0
2020-05-25,711,3,223,9,0
2020-05-26,718,7,223,9,0
2020-05-27,720,2,225,9,0
2020-05-28,728,8,222,9,0
2020-05-29,730,2,214,9,0
2020-05-30,734,4,218,9,0
2020-05-31,739,5,208,9,0
2020-06-01,746,7,202,9,0
2020-06-02,755,9,197,9,0
2020-06-03,757,2,187,9,0
2020-06-04,765,8,190,9,0
2020-06-05,784,19,204,9,0
2020-06-06,795,11,200,9,0
2020-06-07,808,13,192,9,0
2020-06-08,831,23,195,9,0
2020-06-09,845,14,179,9,0
2020-06-10,863,18,191,9,0
2020-06-11,890,27,211,9,0
2020-06-12,915,25,235,9,0
2020-06-13,953,38,266,9,0
2020-06-14,961,8,270,9,0
2020-06-15,979,18,278,9,0
2020-06-16,981,2,279,9,0
2020-06-17,987,6,285,9,0
2020-06-18,1001,14,295,9,0
2020-06-19,1008,7,291,9,0
2020-06-20,1015,7,284,9,0
2020-06-21,1033,18,285,9,0
2020-06-22,1042,9,282,9,0
2020-06-23,1047,5,266,9,0
2020-06-24,1071,24,280,9,0
2020-06-25,1086,15,280,9,0
2020-06-26,1104,18,265,9,0
2020-06-27,1111,7,261,9,0
2020-06-28,1121,10,252,9,0
2020-06-29,1128,7,252,9,0
2020-06-30,1132,4,241,9,0
2020-07-01,1133,1,238,9,0
2020-07-02,1136,3,238,9,0
2020-07-03,1147,11,240,10,1
2020-07-04,1150,3,238,10,0
2020-07-05,1164,14,212,10,0
2020-07-06,1167,3,200,10,0
2020-07-07,1169,2,190,10,0
2020-07-08,1169,0,182,10,0
2020-07-09,1169,0,177,10,0
2020-07-10,1173,4,177,10,0
2020-07-11,1176,3,175,10,0
2020-07-12,1179,3,172,10,0
2020-07-13,1183,4,165,10,0
2020-07-14,1198,15,175,10,0
2020-07-15,1201,3,175,10,0
2020-07-16,1206,5,177,10,0
2020-07-17,1209,3,178,10,0
2020-07-18,1214,5,181,11,1
2020-07-19,1218,4,183,11,0
2020-07-20,1223,5,184,11,0
2020-07-21,1113,-110,68,11,0
2020-07-22,1120,7,74,11,0
2020-07-23,1131,11,85,11,0
2020-07-24,1146,15,100,11,0
2020-07-25,1154,8,107,11,0
2020-07-26,1168,14,116,11,0
2020-07-27,1176,8,124,11,0
2020-07-28,1182,6,129,11,0
2020-07-29,1187,5,127,11,0
2020-07-30,1191,4,108,11,0
2020-07-31,1193,2,98,11,0
2020-08-01,1208,15,103,11,0
2020-08-02,1213,5,103,11,0
2020-08-03,1218,5,76,11,0
2020-08-04,1224,6,58,11,0
2020-08-05,1231,7,60,11,0
2020-08-06,1232,1,50,11,0
2020-08-07,1237,5,48,11,0
2020-08-08,1246,9,57,11,0
2020-08-09,1252,6,54,11,0
2020-08-10,1268,16,70,11,0
2020-08-11,1283,15,83,11,0
2020-08-12,1303,20,77,11,0
2020-08-13,1320,17,87,11,0
2020-08-14,1329,9,89,11,0
2020-08-15,1339,10,99,11,0
2020-08-16,1378,39,131,11,0
2020-08-17,1398,20,146,11,0
2020-08-18,1438,40,184,11,0
2020-08-19,1482,44,212,11,0
2020-08-20,1498,16,226,11,0
2020-08-21,1532,34,259,11,0
2020-08-22,1576,44,297,11,0
2020-08-23,1609,33,277,12,1
2020-08-24,1639,30,290,14,2
2020-08-25,1716,77,358,14,0
2020-08-26,1756,40,386,15,1
2020-08-27,1801,45,422,15,0
2020-08-28,1869,68,487,15,0
2020-08-29,1893,24,431,15,0
2020-08-30,1966,73,483,15,0
2020-08-31,2034,68,511,15,0
2020-09-01,2097,63,518,15,0
2020-09-02,2161,64,536,15,0
2020-09-03,2233,72,570,15,0
2020-09-04,2301,68,609,16,1
2020-09-05,2353,52,637,16,0
2020-09-06,2411,58,639,16,0
2020-09-07,2478,67,644,17,1
2020-09-08,2581,103,677,19,2
2020-09-09,2659,78,721,19,0
2020-09-10,2739,80,738,20,1
2020-09-11,2945,206,840,21,1
2020-09-12,3062,117,884,22,1
2020-09-13,3314,252,1084,24,2
2020-09-14,3528,214,1247,26,2
2020-09-15,3677,149,1340,26,0
2020-09-16,3852,175,1477,26,0
2020-09-17,4131,279,1690,26,0
2020-09-18,4344,213,1804,29,3
2020-09-19,4540,196,1838,30,1
2020-09-20,4779,239,1905,30,0
2020-09-21,5045,266,1486,32,2
2020-09-22,5679,634,1939,33,1
2020-09-23,6042,363,2195,35,2
2020-09-24,6591,549,2618,36,1
2020-09-25,7211,620,3137,39,3
2020-09-26,8061,850,3887,43,4
2020-09-27,8492,431,4225,45,2
2020-09-28,9226,734,4816,51,6
2020-09-29,10049,823,5496,57,6
2020-09-30,11825,1776,7138,61,4
2020-10-01,13101,1276,8280,69,8
2020-10-02,13650,549,8642,79,10
2020-10-03,14749,1099,9560,88,9
2020-10-04,15640,891,10299,101,13
2020-10-05,17464,1824,12062,110,9
2020-10-06,19001,1537,13493,122,12
2020-10-07,20200,1199,14494,131,9
2020-10-08,21517,1317,15596,144,13
2020-10-09,22763,1246,16691,166,22
2020-10-10,23998,1235,17772,181,15
2020-10-11,24926,928,18634,191,10
2020-10-12,26073,1147,19647,207,16
2020-10-13,28127,2054,21541,225,18
2020-10-14,30550,2423,23827,257,32
2020-10-15,33009,2459,26162,282,25
2020-10-16,34548,1539,27546,310,28
2020-10-17,36053,1505,28950,330,20
2020-10-18,37573,1520,30316,345,15
2020-10-19,38937,1364,31551,380,35
2020-10-20,40972,2035,33435,414,34
2020-10-21,43620,2648,35954,443,29
2020-10-22,46441,2821,38620,481,38
2020-10-23,48930,2489,40973,508,27
2020-10-24,50750,1820,42702,540,32
2020-10-25,53087,2337,45000,579,39
2020-10-26,55055,1968,46923,624,45
2020-10-27,58855,3800,50679,668,44
2020-10-28,61942,3087,53734,700,32
2020-10-29,65385,3443,57137,740,40
2020-10-30,69306,3921,60934,772,32
2020-10-31,72607,3301,64178,829,57
