time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,2,0,2,0,0
2020-02-25,4,2,4,0,0
2020-02-26,4,0,4,0,0
2020-02-27,6,2,6,0,0
2020-02-28,6,0,6,0,0
2020-02-29,6,0,5,0,0
2020-03-01,6,0,5,0,0
2020-03-02,6,0,4,0,0
2020-03-03,12,6,10,0,0
2020-03-04,15,3,13,0,0
2020-03-05,16,1,14,0,0
2020-03-06,16,0,14,0,0
2020-03-07,16,0,14,0,0
2020-03-08,16,0,14,0,0
2020-03-09,18,2,9,0,0
2020-03-10,18,0,9,0,0
2020-03-11,18,0,9,0,0
2020-03-12,18,0,9,0,0
2020-03-13,19,1,10,0,0
2020-03-14,20,1,11,0,0
2020-03-15,22,2,13,0,0
2020-03-16,24,2,15,0,0
2020-03-17,33,9,21,0,0
2020-03-18,39,6,26,0,0
2020-03-19,48,9,35,0,0
2020-03-20,48,0,35,0,0
2020-03-21,52,4,39,0,0
2020-03-22,55,3,38,0,0
2020-03-23,66,11,49,0,0
2020-03-24,84,18,67,0,0
2020-03-25,99,15,82,0,0
2020-03-26,109,10,86,0,0
2020-03-27,131,22,108,0,0
2020-03-28,152,21,129,0,0
2020-03-29,167,15,144,0,0
2020-03-30,179,12,150,0,0
2020-03-31,192,13,157,1,1
2020-04-01,210,18,175,1,0
2020-04-02,231,21,173,1,0
2020-04-03,252,21,194,1,0
2020-04-04,277,25,214,2,1
2020-04-05,298,21,235,2,0
2020-04-06,331,33,268,2,0
2020-04-07,371,40,302,2,0
2020-04-08,419,48,345,2,0
2020-04-09,457,38,345,3,1
2020-04-10,484,27,372,3,0
2020-04-11,546,62,434,3,0
2020-04-12,599,53,486,4,1
2020-04-13,727,128,599,4,0
2020-04-14,813,86,679,4,0
2020-04-15,910,97,775,4,0
2020-04-16,1019,109,839,4,0
2020-04-17,1069,50,887,6,2
2020-04-18,1180,111,998,6,0
2020-04-19,1266,86,1026,7,1
2020-04-20,1410,144,1165,7,0
2020-04-21,1508,98,1262,8,1
2020-04-22,1614,106,1368,8,0
2020-04-23,1716,102,1400,9,1
2020-04-24,1790,74,1455,10,1
2020-04-25,1905,115,1566,10,0
2020-04-26,1998,93,1655,10,0
2020-04-27,2049,51,1675,10,0
2020-04-28,2131,82,1757,10,0
2020-04-29,2274,143,1900,10,0
2020-04-30,2348,74,1842,11,1
2020-05-01,2447,99,1941,11,0
2020-05-02,2483,36,1721,12,1
2020-05-03,2568,85,1806,12,0
2020-05-04,2637,69,1809,12,0
2020-05-05,2735,98,1864,13,1
2020-05-06,2903,168,2002,13,0
2020-05-07,2958,55,1963,15,2
2020-05-08,3112,154,2071,16,1
2020-05-09,3224,112,2139,17,1
2020-05-10,3399,175,2265,17,0
2020-05-11,3573,174,2306,17,0
2020-05-12,3721,148,2454,17,0
2020-05-13,4019,298,2713,17,0
2020-05-14,4341,322,3020,18,1
