time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-05-17,2109,48,1078,27,2
2020-05-18,2119,10,1051,28,1
2020-05-19,2153,34,1075,28,0
2020-05-20,2231,78,1119,29,1
2020-05-21,2301,70,1172,29,0
2020-05-22,2341,40,1166,29,0
2020-05-23,2366,25,1148,30,1
2020-05-24,2376,10,1127,30,0
2020-05-25,2423,47,1136,30,0
2020-05-26,2477,54,1161,30,0
2020-05-27,2556,79,1223,31,1
2020-05-28,2641,85,1283,32,1
2020-05-29,2750,109,1348,32,0
2020-05-30,2799,49,1381,33,1
2020-05-31,2833,34,1365,33,0
2020-06-01,2951,118,1451,33,0
2020-06-02,3024,73,1490,33,0
2020-06-03,3110,86,1545,35,2
2020-06-04,3262,152,1643,35,0
2020-06-05,3431,169,1791,36,1
2020-06-06,3557,126,1771,36,0
2020-06-07,3739,182,1885,36,0
2020-06-08,3881,142,1974,38,2
2020-06-09,3995,114,1912,38,0
2020-06-10,4181,186,1966,41,3
2020-06-11,4404,223,2151,41,0
2020-06-12,4684,280,2376,45,4
2020-06-13,4848,164,2406,45,0
2020-06-14,5084,236,2534,45,0
2020-06-15,5439,355,2803,46,1
2020-06-16,5679,240,2996,46,0
2020-06-17,6063,384,3266,48,2
2020-06-18,6444,381,3532,49,1
2020-06-19,6874,430,3883,49,0
2020-06-20,7276,402,4232,52,3
2020-06-21,7492,216,4370,54,2
2020-06-22,7677,185,4128,56,2
2020-06-23,7904,227,4664,58,2
2020-06-24,8164,260,4687,58,0
2020-06-25,8334,170,4787,60,2
2020-06-26,8739,405,5088,64,4
2020-06-27,8944,205,5156,66,2
2020-06-28,9101,157,5227,66,0
2020-06-29,9214,113,5152,66,0
2020-06-30,9499,285,5158,68,2
2020-07-01,9702,203,5253,68,0
2020-07-02,9992,290,5264,68,0
2020-07-03,10244,252,5448,70,2
2020-07-04,10462,218,5583,72,2
2020-07-05,10772,310,5631,74,2
2020-07-06,10966,194,5507,75,1
2020-07-07,11194,228,5631,76,1
2020-07-08,11504,310,5855,78,2
2020-07-09,11750,246,5919,79,1
2020-07-10,12052,302,5891,81,2
2020-07-11,12443,391,6004,82,1
2020-07-12,12766,323,6028,84,2
2020-07-13,12872,106,5978,84,0
2020-07-14,13037,165,6042,87,3
2020-07-15,13403,366,6170,87,0
2020-07-16,13554,151,6104,87,0
2020-07-17,13696,142,6002,87,0
2020-07-18,13912,216,5821,91,4
2020-07-19,14119,207,5661,92,1
2020-07-20,14312,193,5561,92,0
2020-07-21,14531,219,5581,93,1
2020-07-22,14733,202,5645,93,0
2020-07-23,15001,268,5626,93,0
2020-07-24,15253,252,5660,94,1
2020-07-25,15494,241,5520,94,0
2020-07-26,15596,102,5322,96,2
2020-07-27,15655,59,5198,96,0
2020-07-28,15713,58,5078,98,2
2020-07-29,15813,100,4921,99,1
2020-07-30,15978,165,4718,100,1
2020-07-31,16047,69,4517,102,2
2020-08-01,16109,62,4257,102,0
2020-08-02,16182,73,4279,102,0
2020-08-03,16220,38,4231,102,0
2020-08-04,16293,73,4235,103,1
2020-08-05,16349,56,4055,103,0
2020-08-06,16447,98,3860,103,0
2020-08-07,16524,77,3618,104,1
2020-08-08,16620,96,3623,104,0
2020-08-09,16715,95,3684,105,1
2020-08-10,16798,83,3641,105,0
2020-08-11,16847,49,3421,105,0
2020-08-12,16847,0,3421,105,0
2020-08-13,16889,42,3260,107,2
2020-08-14,16935,46,3106,108,1
2020-08-15,16993,58,3126,108,0
2020-08-16,17026,33,2969,110,2
2020-08-17,17107,81,3007,110,0
2020-08-18,17150,43,2857,110,0
2020-08-19,17232,82,2699,111,1
2020-08-20,17249,17,2526,112,1
2020-08-21,17310,61,2378,112,0
2020-08-22,17374,64,2155,113,1
2020-08-23,17471,97,2057,113,0
2020-08-24,17506,35,1759,114,1
2020-08-25,17562,56,1540,114,0
2020-08-26,17603,41,1548,114,0
2020-08-27,17702,99,1448,115,1
2020-08-28,17797,95,1367,115,0
2020-08-29,17893,96,1338,115,0
2020-08-30,17948,55,1280,115,0
2020-08-31,18067,119,1251,117,2
2020-09-01,18103,36,1172,117,0
2020-09-02,18161,58,1111,117,0
2020-09-03,18208,47,1044,119,2
2020-09-04,18269,61,988,119,0
2020-09-05,18472,203,1030,119,0
2020-09-06,18588,116,997,119,0
2020-09-07,18701,113,983,119,0
2020-09-08,18778,77,971,119,0
2020-09-09,18815,37,926,119,0
2020-09-10,18869,54,866,119,0
2020-09-11,18916,47,837,119,0
2020-09-12,18987,71,822,120,1
2020-09-13,19013,26,781,120,0
2020-09-14,19066,53,772,120,0
2020-09-15,19100,34,752,120,0
2020-09-16,19132,32,723,120,0
2020-09-17,19158,26,708,120,0
2020-09-18,19200,42,688,120,0
2020-09-19,19269,69,757,120,0
2020-09-20,19320,51,740,120,0
2020-09-21,19327,7,577,120,0
2020-09-22,19343,16,541,120,0
2020-09-23,19430,87,435,120,0
2020-09-24,19501,71,378,120,0
2020-09-25,19556,55,371,120,0
2020-09-26,19600,44,358,120,0
2020-09-27,19629,29,346,120,0
2020-09-28,19641,12,319,120,0
2020-09-29,19669,28,308,120,0
2020-09-30,19724,55,313,120,0
2020-10-01,19755,31,315,120,0
2020-10-02,19793,38,316,120,0
2020-10-03,19849,56,308,120,0
2020-10-04,19882,33,313,120,0
2020-10-05,19885,3,275,120,0
2020-10-06,19903,18,244,120,0
2020-10-07,19935,32,265,120,0
2020-10-08,19982,47,236,120,0
2020-10-09,20036,54,220,120,0
2020-10-10,20128,92,256,120,0
2020-10-11,20154,26,236,120,0
2020-10-12,20155,1,204,120,0
2020-10-13,20183,28,203,120,0
2020-10-14,20217,34,225,120,0
2020-10-15,20257,40,239,120,0
2020-10-16,20275,18,201,121,1
2020-10-17,20301,26,197,121,0
2020-10-18,20323,22,181,121,0
2020-10-19,20324,1,174,121,0
2020-10-20,20342,18,177,121,0
2020-10-21,20363,21,172,121,0
2020-10-22,20390,27,181,121,0
2020-10-23,20405,15,184,121,0
2020-10-24,20429,24,171,121,0
2020-10-25,20470,41,182,122,1
2020-10-26,20486,16,152,122,0
2020-10-27,20488,2,137,122,0
2020-10-28,20555,67,190,124,2
2020-10-29,20628,73,194,124,0
2020-10-30,20692,64,219,124,0
2020-10-31,20716,24,225,126,2
