time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-20,3358,5,117,110,0,3
2020-06-21,3370,12,128,110,0,1
2020-06-22,3371,1,129,110,0,0
2020-06-23,3381,10,135,110,0,4
2020-06-24,3387,6,138,110,0,3
2020-06-25,3396,9,140,110,0,7
2020-06-26,3414,18,156,110,0,2
2020-06-27,3450,36,188,110,0,4
2020-06-28,3470,20,200,110,0,8
2020-06-29,3481,11,209,110,0,2
2020-06-30,3516,35,240,110,0,4
2020-07-01,3554,38,272,110,0,6
2020-07-02,3595,41,310,110,0,3
2020-07-03,3638,43,347,110,0,6
2020-07-04,3662,24,361,110,0,10
2020-07-05,3700,38,386,110,0,13
2020-07-06,3716,16,402,110,0,0
2020-07-07,3766,50,439,110,0,13
2020-07-08,3804,38,475,110,0,2
2020-07-09,3860,56,518,110,0,13
2020-07-10,3907,47,546,110,0,19
2020-07-11,3960,53,558,110,0,41
2020-07-12,4028,68,595,111,1,30
2020-07-13,4053,25,611,111,0,9
2020-07-14,4135,82,650,111,0,43
2020-07-15,4189,54,681,111,0,23
2020-07-16,4322,133,763,111,0,51
2020-07-17,4423,101,822,111,0,42
2020-07-18,4484,61,858,111,0,25
2020-07-19,4584,100,912,111,0,46
2020-07-20,4612,28,928,111,0,12
2020-07-21,4682,70,956,111,0,42
2020-07-22,4788,106,1010,111,0,52
2020-07-23,4868,80,1040,112,1,49
2020-07-24,4953,85,1095,112,0,30
2020-07-25,5048,95,1138,112,0,52
2020-07-26,5122,74,1138,112,0,74
2020-07-27,5417,295,1406,112,0,27
2020-07-28,5417,0,1312,113,1,93
2020-07-29,5417,0,1259,114,1,52
2020-07-30,5417,0,1126,114,0,133
2020-07-31,5485,68,1091,114,0,103
2020-08-01,5562,77,1099,116,2,67
2020-08-02,5610,48,1053,117,1,93
2020-08-03,5617,7,1030,118,1,29
2020-08-04,5666,49,1005,118,0,74
2020-08-05,5745,79,973,118,0,111
2020-08-06,5799,54,950,119,1,76
2020-08-07,5832,33,903,119,0,80
2020-08-08,5878,46,832,120,1,116
2020-08-09,5907,29,791,120,0,70
2020-08-10,5914,7,753,121,1,44
2020-08-11,5939,25,743,122,1,34
2020-08-12,5979,40,647,122,0,136
2020-08-13,6038,59,636,122,0,70
2020-08-14,6071,33,602,122,0,67
2020-08-15,6097,26,548,123,1,79
2020-08-16,6108,11,510,123,0,49
2020-08-17,6118,10,508,124,1,11
2020-08-18,6141,23,475,124,0,56
2020-08-19,6199,58,457,124,0,76
2020-08-20,6252,53,456,124,0,54
2020-08-21,6311,59,485,124,0,30
2020-08-22,6361,50,482,124,0,53
2020-08-23,6367,6,459,124,0,29
2020-08-24,6383,16,471,124,0,4
2020-08-25,6417,34,481,124,0,24
2020-08-26,6492,75,514,124,0,42
2020-08-27,6543,51,510,124,0,55
2020-08-28,6580,37,514,124,0,33
2020-08-29,6625,45,534,124,0,25
2020-08-30,6673,48,565,124,0,17
2020-08-31,6677,4,563,124,0,6
2020-09-01,6702,25,563,124,0,25
2020-09-02,6745,43,547,124,0,59
2020-09-03,6811,66,561,124,0,52
2020-09-04,6854,43,604,124,0,0
2020-09-05,6896,42,646,124,0,0
2020-09-06,6950,54,700,124,0,0
2020-09-07,6960,10,580,124,0,130
2020-09-08,6974,14,594,124,0,0
2020-09-09,7023,49,607,124,0,36
2020-09-10,7088,65,567,124,0,105
2020-09-11,7159,71,638,124,0,0
2020-09-12,7194,35,673,124,0,0
2020-09-13,7238,44,717,124,0,0
2020-09-14,7244,6,565,124,0,158
2020-09-15,7284,40,605,124,0,0
2020-09-16,7394,110,677,124,0,38
2020-09-17,7541,147,776,124,0,48
2020-09-18,7718,177,891,124,0,62
2020-09-19,7804,86,977,124,0,0
2020-09-20,7907,103,1080,124,0,0
2020-09-21,7916,9,953,124,0,136
2020-09-22,8016,100,1044,124,0,9
2020-09-23,8090,74,1104,124,0,14
2020-09-24,8158,68,1124,124,0,48
2020-09-25,8233,75,1133,124,0,66
2020-09-26,8311,78,1211,124,0,0
2020-09-27,8357,46,1257,124,0,0
2020-09-28,8376,19,1124,124,0,152
2020-09-29,8431,55,1171,124,0,8
2020-09-30,8509,78,1211,124,0,38
2020-10-01,8595,86,1190,125,1,106
2020-10-02,8709,114,1156,125,0,148
2020-10-03,8797,88,1244,125,0,0
2020-10-04,8890,93,1336,126,1,0
2020-10-05,8925,35,1005,127,1,365
2020-10-06,8979,54,1058,128,1,0
2020-10-07,9119,140,1091,128,0,107
2020-10-08,9219,100,1117,129,1,73
2020-10-09,9360,141,1192,130,1,65
2020-10-10,9514,154,1345,131,1,0
2020-10-11,9722,208,1552,132,1,0
2020-10-12,9731,9,1364,133,1,196
2020-10-13,9840,109,1459,133,0,14
2020-10-14,10030,190,1591,133,0,58
2020-10-15,10244,214,1727,133,0,78
2020-10-16,10471,227,1870,133,0,84
2020-10-17,10646,175,2045,133,0,0
2020-10-18,10888,242,2287,133,0,0
2020-10-19,11010,122,2404,135,2,3
2020-10-20,11255,245,2648,136,1,0
2020-10-21,11738,483,3127,138,2,2
2020-10-22,12333,595,3719,140,2,1
2020-10-23,12851,518,3625,141,1,611
2020-10-24,13713,862,4484,144,3,0
2020-10-25,14204,491,4974,145,1,0
2020-10-26,14399,195,4682,147,2,485
2020-10-27,14884,485,5158,147,0,9
2020-10-28,15659,775,5831,147,0,102
2020-10-29,16356,697,6341,150,3,184
2020-10-30,17134,778,6901,152,2,216
2020-10-31,17933,799,7695,157,5,0
