time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-13,132405,6472,79798,2551,88,9809
2020-06-14,139230,6825,84863,2632,81,1679
2020-06-15,144478,5248,88028,2729,97,1986
2020-06-16,148921,4443,89692,2839,110,2669
2020-06-17,154760,5839,93348,2975,136,2047
2020-06-18,160118,5358,97810,3093,118,778
2020-06-19,165062,4944,100450,3229,136,2168
2020-06-20,171666,6604,104780,3382,153,2121
2020-06-21,176617,4951,105224,3501,119,4388
2020-06-22,181088,4471,106040,3590,89,3566
2020-06-23,185034,3946,107868,3695,105,2013
2020-06-24,188926,3892,107417,3755,60,4283
2020-06-25,192970,4044,107760,3903,148,3553
2020-06-26,195745,2775,107615,3962,59,2861
2020-06-27,198883,3138,107942,4035,73,2738
2020-06-28,202955,4072,106213,4118,83,5718
2020-06-29,206512,3557,106938,4167,49,2783
2020-06-30,209337,2825,106530,4304,137,3096
2020-07-01,213470,4133,108273,4395,91,2299
2020-07-02,217809,4339,108642,4473,78,3892
2020-07-03,221896,4087,103722,4551,78,8929
2020-07-04,225283,3387,95570,4619,68,11471
2020-07-05,228474,3191,93932,4712,93,4736
2020-07-06,231818,3344,95407,4762,50,1819
2020-07-07,234509,2691,94713,4839,77,3308
2020-07-08,237489,2980,91602,4922,83,6008
2020-07-09,240848,3359,90554,4983,61,4346
2020-07-10,243599,2751,89449,5058,75,3781
2020-07-11,246351,2752,88094,5123,65,4042
2020-07-12,248872,2521,86975,5197,74,3566
2020-07-13,251625,2753,84442,5266,69,5217
2020-07-14,253604,1979,77628,5320,54,8739
2020-07-15,255769,2165,77573,5386,66,2154
2020-07-16,257914,2145,73751,5426,40,5927
2020-07-17,259999,2085,70787,5475,49,5000
2020-07-18,261916,1917,57885,5522,47,14772
2020-07-19,263496,1580,53652,5568,46,5767
2020-07-20,265083,1587,53555,5599,31,1653
2020-07-21,266096,1013,52427,5639,40,2101
2020-07-22,267428,1332,51283,5677,38,2438
2020-07-23,269191,1763,50307,5709,32,2707
2020-07-24,270400,1209,44854,5763,54,6608
2020-07-25,271887,1487,29504,5787,24,16813
2020-07-26,273113,1226,29857,5822,35,838
2020-07-27,274289,1176,27421,5842,20,3592
2020-07-28,275225,936,26924,5865,23,1410
2020-07-29,276288,1063,25513,5892,27,2447
2020-07-30,277402,1114,25347,5924,32,1248
2020-07-31,278305,903,25177,5951,27,1046
2020-08-01,279146,841,25149,5970,19,850
2020-08-02,279698,552,25145,5976,6,550
2020-08-03,280029,331,25172,5984,8,296
2020-08-04,280461,432,25065,5999,15,524
2020-08-05,281136,675,20836,6014,15,4889
2020-08-06,281863,727,19770,6035,21,1772
2020-08-07,282645,782,18494,6052,17,2041
2020-08-08,283487,842,17815,6068,16,1505
2020-08-09,284121,634,17791,6082,14,644
2020-08-10,284660,539,17799,6097,15,516
2020-08-11,285191,531,17833,6112,15,482
2020-08-12,285921,730,16599,6129,17,1947
2020-08-13,286674,753,16475,6139,10,867
2020-08-14,287300,626,15932,6153,14,1155
2020-08-15,288047,747,16261,6162,9,409
2020-08-16,288717,670,16248,6168,6,677
2020-08-17,289215,498,13953,6175,7,2786
2020-08-18,289832,617,13633,6190,15,922
2020-08-19,290445,613,12116,6201,11,2119
2020-08-20,290958,513,11945,6209,8,676
2020-08-21,291588,630,11790,6219,10,775
2020-08-22,292174,586,10626,6231,12,1738
2020-08-23,292765,591,10694,6235,4,519
2020-08-24,293261,496,10188,6244,9,993
2020-08-25,293711,450,9031,6255,11,1596
2020-08-26,294193,482,8987,6267,12,514
2020-08-27,294638,445,8803,6274,7,622
2020-08-28,295053,415,8833,6283,9,376
2020-08-29,295372,319,8748,6284,1,403
2020-08-30,295636,264,8801,6288,4,207
2020-08-31,295849,213,8873,6294,6,135
2020-09-01,296149,300,8881,6298,4,288
2020-09-02,296590,441,8813,6318,20,489
2020-09-03,297014,424,8761,6328,10,466
2020-09-04,297512,498,8909,6335,7,343
2020-09-05,298025,513,9132,6340,5,285
2020-09-06,298509,484,6269,6342,2,3345
2020-09-07,298903,394,6542,6345,3,118
2020-09-08,299233,330,6726,6350,5,141
2020-09-09,299659,426,6794,6359,9,349
2020-09-10,299855,196,5540,6365,6,1444
2020-09-11,300371,516,5795,6370,5,256
2020-09-12,300955,584,6046,6373,3,330
2020-09-13,301481,526,5673,6379,6,893
2020-09-14,302020,539,5831,6383,4,377
2020-09-15,302424,404,5774,6389,6,455
2020-09-16,303089,665,5936,6393,4,499
2020-09-17,303634,545,6066,6399,6,409
2020-09-18,304386,752,6295,6408,9,514
2020-09-19,305031,645,6572,6415,7,361
2020-09-20,305671,640,6952,6416,1,259
2020-09-21,306304,633,7015,6420,4,566
2020-09-22,306886,582,7303,6424,4,290
2020-09-23,307418,532,7070,6432,8,757
2020-09-24,308217,799,7388,6437,5,476
2020-09-25,309015,798,7831,6444,7,348
2020-09-26,309581,566,7797,6451,7,593
2020-09-27,310275,694,8205,6457,6,280
2020-09-28,310841,566,8353,6466,9,409
2020-09-29,311516,675,8702,6474,8,318
2020-09-30,312263,747,8903,6479,5,541
2020-10-01,312806,543,8825,6484,5,616
2020-10-02,313431,625,8877,6499,15,558
2020-10-03,313984,553,8884,6507,8,538
2020-10-04,314616,632,9135,6513,6,375
2020-10-05,315260,644,8907,6517,4,868
2020-10-06,315727,467,8588,6523,6,780
2020-10-07,316351,624,8528,6535,12,672
2020-10-08,316934,583,8015,6544,9,1087
2020-10-09,317595,661,8335,6552,8,333
2020-10-10,318266,671,8646,6558,6,354
2020-10-11,318932,666,8904,6570,12,396
2020-10-12,319317,385,8552,6580,10,727
2020-10-13,319848,531,8651,6588,8,424
2020-10-14,320463,615,8782,6601,13,471
2020-10-15,321218,755,9209,6614,13,315
2020-10-16,321877,659,9421,6621,7,440
2020-10-17,322452,575,9174,6638,17,805
2020-10-18,323019,567,9296,6654,16,429
2020-10-19,323459,440,9391,6659,5,340
2020-10-20,324077,618,9384,6673,14,611
2020-10-21,324744,667,9378,6692,19,654
