time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,0,0,0,0,0
2020-03-01,0,0,0,0,0
2020-03-02,0,0,0,0,0
2020-03-03,0,0,0,0,0
2020-03-04,0,0,0,0,0
2020-03-05,1,0,1,0,0
2020-03-06,1,0,1,0,0
2020-03-07,1,0,1,0,0
2020-03-08,9,8,9,0,0
2020-03-09,9,0,9,0,0
2020-03-10,13,4,13,0,0
2020-03-11,22,9,22,0,0
2020-03-12,23,1,23,0,0
2020-03-13,23,0,23,0,0
2020-03-14,27,4,27,0,0
2020-03-15,35,8,35,0,0
2020-03-16,41,6,41,0,0
2020-03-17,50,9,50,0,0
2020-03-18,69,19,68,1,0
2020-03-19,87,18,86,1,0
2020-03-20,113,26,109,2,1
2020-03-21,117,4,113,2,0
2020-03-22,134,17,130,2,0
2020-03-23,158,24,154,2,0
2020-03-24,177,19,173,2,0
2020-03-25,201,24,197,2,0
2020-03-26,231,30,227,2,0
2020-03-27,263,32,258,2,0
2020-03-28,295,32,290,2,0
2020-03-29,314,19,309,2,0
2020-03-30,330,16,324,2,0
2020-03-31,347,17,341,2,0
2020-04-01,375,28,369,2,0
2020-04-02,396,21,388,2,0
2020-04-03,416,20,403,2,0
2020-04-04,435,19,420,2,0
2020-04-05,454,19,436,2,0
2020-04-06,467,13,447,2,0
2020-04-07,483,16,457,2,0
2020-04-08,502,19,470,3,1
2020-04-09,539,37,506,3,0
2020-04-10,558,19,513,3,0
2020-04-11,577,19,525,3,0
2020-04-12,595,18,536,3,0
2020-04-13,612,17,547,3,0
2020-04-14,618,6,549,3,0
2020-04-15,626,8,555,4,1
2020-04-16,642,16,564,4,0
2020-04-17,649,7,557,4,0
2020-04-18,655,6,554,4,0
2020-04-19,660,5,543,5,1
2020-04-20,662,2,532,6,1
2020-04-21,669,7,513,6,0
2020-04-22,681,12,495,6,0
2020-04-23,686,5,484,6,0
2020-04-24,687,1,465,6,0
2020-04-25,693,6,445,6,0
2020-04-26,695,2,425,6,0
2020-04-27,697,2,404,6,0
2020-04-28,705,8,393,6,0
2020-04-29,713,8,384,6,0
2020-04-30,719,6,375,6,0
2020-05-01,725,6,364,6,0
2020-05-02,733,8,355,6,0
2020-05-03,739,6,347,6,0
2020-05-04,742,3,337,6,0
2020-05-05,755,13,336,6,0
2020-05-06,761,6,327,6,0
2020-05-07,765,4,314,6,0
2020-05-08,773,8,306,6,0
2020-05-09,780,7,294,6,0
2020-05-10,792,12,285,6,0
2020-05-11,801,9,277,7,1
2020-05-12,804,3,277,7,0
2020-05-13,815,11,281,7,0
2020-05-14,830,15,287,8,1
2020-05-15,843,13,292,9,1
2020-05-16,853,10,292,10,1
2020-05-17,863,10,288,10,0
