time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-12,119942,3921,38020,893,36,1010
2020-06-13,123308,3366,39828,932,39,1519
2020-06-14,127541,4233,41849,972,40,2172
2020-06-15,132048,4507,43147,1011,39,3170
2020-06-16,136315,4267,45723,1052,41,1650
2020-06-17,141234,4919,48481,1091,39,2122
2020-06-18,145991,4757,50937,1139,48,2253
2020-06-19,150292,4301,53344,1184,45,1849
2020-06-20,154233,3941,54086,1230,46,3153
2020-06-21,157612,3379,55215,1267,37,2213
2020-06-22,161005,3393,54523,1307,40,4045
2020-06-23,164144,3139,52913,1346,39,4710
2020-06-24,167267,3123,53083,1387,41,2912
2020-06-25,170639,3372,51329,1428,41,5085
2020-06-26,174577,3938,52632,1474,46,2589
2020-06-27,178504,3927,54865,1511,37,1657
2020-06-28,182493,3989,56187,1551,40,2627
2020-06-29,186436,3943,57719,1599,48,2363
2020-06-30,190823,4387,58408,1649,50,3648
2020-07-01,194225,3402,59767,1698,49,1994
2020-07-02,197608,3383,58187,1752,54,4909
2020-07-03,201801,4193,59385,1802,50,2945
2020-07-04,205929,4128,60815,1858,56,2642
2020-07-05,209509,3580,62357,1916,58,1980
2020-07-06,213716,4207,62114,1968,52,4398
2020-07-07,217108,3392,60252,2017,49,5205
2020-07-08,220144,3036,60035,2059,42,3211
2020-07-09,223327,3183,60131,2100,41,3046
2020-07-10,226486,3159,61309,2151,51,1930
2020-07-11,229480,2994,61903,2181,30,2370
2020-07-12,232259,2779,62898,2223,42,1742
2020-07-13,235111,2852,63026,2243,20,2704
2020-07-14,237803,2692,57960,2283,40,7718
2020-07-15,240474,2671,55101,2325,42,5488
2020-07-16,243238,2764,53246,2370,45,4574
2020-07-17,245851,2613,52283,2407,37,3539
2020-07-18,248416,2565,51751,2447,40,3057
2020-07-19,250920,2504,50699,2486,39,3517
2020-07-20,253349,2429,47567,2523,37,5524
2020-07-21,255825,2476,46009,2557,34,4000
2020-07-22,258156,2331,45157,2601,44,3139
2020-07-23,260394,2238,44269,2635,34,3092
2020-07-24,262772,2378,44369,2672,37,2241
2020-07-25,264973,2201,44488,2703,31,2051
2020-07-26,266941,1968,43885,2733,30,2541
2020-07-27,268934,1993,43238,2760,27,2613
2020-07-28,270831,1897,42418,2789,29,2688
2020-07-29,272590,1759,41205,2816,27,2945
2020-07-30,274219,1629,40179,2842,26,2629
2020-07-31,275905,1686,37381,2866,24,4460
2020-08-01,277478,1573,37043,2887,21,1890
2020-08-02,278835,1357,35837,2917,30,2533
2020-08-03,280093,1258,35090,2949,32,1973
2020-08-04,281435,1342,34763,2984,35,1634
2020-08-05,282824,1389,34490,3020,36,1626
2020-08-06,284226,1402,34082,3055,35,1775
2020-08-07,285793,1567,33752,3093,38,1859
2020-08-08,287262,1469,33692,3130,37,1492
2020-08-09,288690,1428,33484,3167,37,1599
2020-08-10,289947,1257,33270,3199,32,1439
2020-08-11,291468,1521,33117,3233,34,1640
2020-08-12,293037,1569,32499,3269,36,2151
2020-08-13,294519,1482,30823,3303,34,3124
2020-08-14,295902,1383,29605,3338,35,2566
2020-08-15,297315,1413,29459,3369,31,1528
2020-08-16,298542,1227,28181,3408,39,2466
2020-08-17,299914,1372,28093,3436,28,1432
2020-08-18,301323,1409,24942,3470,34,4526
2020-08-19,302686,1363,25089,3506,36,1180
2020-08-20,303973,1287,24949,3548,42,1385
2020-08-21,305186,1213,24539,3580,32,1591
2020-08-22,306370,1184,24310,3619,39,1374
2020-08-23,307479,1109,23687,3649,30,1702
2020-08-24,308654,1175,22075,3691,42,2745
2020-08-25,309768,1114,22114,3722,31,1044
2020-08-26,310836,1068,22136,3755,33,1013
2020-08-27,311855,1019,21815,3785,30,1310
2020-08-28,312924,1069,21708,3813,28,1148
2020-08-29,313911,987,21630,3840,27,1038
2020-08-30,314821,910,21284,3870,30,1226
2020-08-31,315772,951,21079,3897,27,1129
2020-09-01,316670,898,21227,3929,32,718
2020-09-02,317486,816,21020,3956,27,996
2020-09-03,318319,833,20373,3982,26,1454
2020-09-04,319141,822,20063,4015,33,1099
2020-09-05,319932,791,20041,4049,34,779
2020-09-06,320688,756,19870,4081,32,895
2020-09-07,321456,768,19726,4107,26,886
2020-09-08,322237,781,19854,4137,30,623
2020-09-09,323012,775,19881,4165,28,720
2020-09-10,323720,708,19533,4189,24,1032
2020-09-11,324407,687,19261,4213,24,935
2020-09-12,325050,643,18974,4240,27,903
2020-09-13,325651,601,18513,4268,28,1034
2020-09-14,326258,607,18023,4305,37,1060
2020-09-15,326930,672,17570,4338,33,1092
2020-09-16,327551,621,17178,4369,31,982
2020-09-17,328144,593,16538,4399,30,1203
2020-09-18,328720,576,15938,4430,31,1145
2020-09-19,329271,551,15383,4458,28,1078
2020-09-20,329754,483,14830,4485,27,1009
2020-09-21,330246,492,14235,4512,27,1060
2020-09-22,330798,552,13572,4542,30,1185
2020-09-23,331359,561,13004,4569,27,1102
2020-09-24,331857,498,12465,4599,30,1007
2020-09-25,332329,472,12068,4625,26,843
2020-09-26,332790,461,11730,4655,30,769
2020-09-27,333193,403,11505,4683,28,600
2020-09-28,333648,455,11090,4712,29,841
2020-09-29,334187,539,10906,4739,27,696
2020-09-30,334605,418,10683,4768,29,612
2020-10-01,335097,492,10557,4794,26,592
2020-10-02,335578,481,10407,4823,29,602
2020-10-03,335997,419,10173,4850,27,626
2020-10-04,336387,390,10027,4875,25,511
2020-10-05,336766,379,9813,4898,23,570
2020-10-06,337243,477,9708,4923,25,557
2020-10-07,337711,468,9556,4947,24,596
2020-10-08,338132,421,9391,4972,25,561
2020-10-09,338539,407,9261,4996,24,513
2020-10-10,338944,405,9189,5018,22,455
2020-10-11,339267,323,8894,5043,25,593
2020-10-12,339615,348,8708,5068,25,509
2020-10-13,340089,474,8663,5087,19,500
2020-10-14,340590,501,8662,5108,21,481
2020-10-15,341062,472,8608,5127,19,507
2020-10-16,341495,433,8556,5144,17,468
2020-10-17,341854,359,8524,5165,21,370
2020-10-18,342202,348,8479,5185,20,373
2020-10-19,342583,381,8487,5201,16,357
2020-10-20,342968,385,8481,5217,16,375
2020-10-21,343373,405,8423,5235,18,445
2020-10-22,343774,401,8343,5250,15,466
2020-10-23,344157,383,8315,5264,14,397
2020-10-24,344552,395,8276,5281,17,417
2020-10-25,344875,323,8249,5296,15,335
2020-10-26,345232,357,8228,5313,17,361
2020-10-27,345631,399,8185,5329,16,426
2020-10-28,346047,416,8149,5348,19,433
2020-10-29,346482,435,8114,5363,15,455
2020-10-30,346880,398,8088,5383,20,404
2020-10-31,347282,402,8038,5402,19,433
