time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-13,195903,7620,55100,3507,261,5938
2020-06-14,204025,8122,56563,3758,251,6408
2020-06-15,210045,6020,57451,3802,44,5088
2020-06-16,215911,5866,55853,3826,24,7440
2020-06-17,220669,4758,60348,4089,263,0
2020-06-18,225145,4476,34359,4345,256,30209
2020-06-19,231436,6291,35315,4630,285,5050
2020-06-20,236792,5356,35324,4859,229,5118
2020-06-21,242400,5608,36764,5067,208,3960
2020-06-22,247009,4609,36519,5093,26,4828
2020-06-23,250814,3805,35148,5096,3,5173
2020-06-24,254464,3650,34019,5352,256,4523
2020-06-25,259113,4649,34239,5547,195,4234
2020-06-26,263410,4297,34245,5734,187,4104
2020-06-27,267817,4407,33712,6050,316,4624
2020-06-28,272034,4217,33591,6233,183,4155
2020-06-29,276052,4018,33590,6308,75,3944
2020-06-30,279447,3395,31782,6436,128,5075
2020-07-01,282098,2651,30145,6510,74,4214
2020-07-02,284597,2499,28651,6699,189,3804
2020-07-03,288146,3549,27956,6847,148,4096
2020-07-04,291905,3759,27453,7007,160,4102
2020-07-05,295591,3686,27421,7138,131,3587
2020-07-06,298617,3026,27022,7224,86,3339
2020-07-07,301080,2463,25554,7281,57,3874
2020-07-08,303144,2064,24003,7438,157,3458
2020-07-09,306278,3134,23795,7561,123,3219
2020-07-10,309337,3059,23611,7673,112,3131
2020-07-11,312093,2756,23193,7786,113,3061
2020-07-12,315106,3013,23307,7897,111,2788
2020-07-13,317723,2617,23219,7948,51,2654
2020-07-14,319559,1836,22340,7999,51,2664
2020-07-15,321271,1712,21055,8131,132,2865
2020-07-16,323765,2494,20215,8249,118,3216
2020-07-17,326607,2842,21446,8347,98,1513
2020-07-18,328915,2308,21021,8445,98,2635
2020-07-19,330999,2084,20702,8503,58,2345
2020-07-20,333098,2099,20473,8633,130,2198
2020-07-21,334752,1654,19259,8677,44,2824
2020-07-22,336471,1719,18508,8722,45,2425
2020-07-23,338829,2358,18560,8838,116,2190
2020-07-24,341375,2546,18765,8914,76,2265
2020-07-25,343664,2289,18475,9020,106,2473
2020-07-26,345862,2198,18655,9112,92,1926
2020-07-27,347995,2133,18854,9187,75,1859
2020-07-28,349872,1877,18300,9240,53,2378
2020-07-29,351647,1775,17812,9278,38,2225
2020-07-30,353608,1961,17603,9377,99,2071
2020-07-31,355739,2131,17955,9457,80,1699
2020-08-01,357730,1991,17690,9533,76,2180
2020-08-02,359803,2073,17784,9608,75,1904
2020-08-03,361565,1762,17882,9707,99,1565
2020-08-04,363034,1469,16959,9745,38,2354
2020-08-05,364795,1761,16712,9792,47,1961
2020-08-06,366743,1948,16686,9889,97,1877
2020-08-07,368897,2154,16771,9958,69,2000
2020-08-08,371095,2198,16951,10011,53,1965
2020-08-09,373128,2033,17225,10077,66,1693
2020-08-10,375116,1988,17635,10139,62,1516
2020-08-11,376688,1572,16969,10178,39,2199
2020-08-12,378240,1552,16616,10205,27,1878
2020-08-13,380106,1866,16676,10299,94,1712
2020-08-14,382183,2077,16806,10340,41,1906
2020-08-15,383974,1791,16628,10395,55,1914
2020-08-16,386018,2044,16738,10452,57,1877
2020-08-17,387574,1556,16676,10513,61,1557
2020-08-18,388927,1353,15941,10546,33,2055
2020-08-19,390109,1182,15246,10578,32,1845
2020-08-20,391921,1812,15187,10671,93,1778
2020-08-21,393841,1920,15221,10723,52,1834
2020-08-22,395780,1939,15258,10792,69,1833
2020-08-23,397737,1957,15706,10852,60,1449
2020-08-24,399640,1903,16260,10916,64,1285
2020-08-25,401057,1417,15636,10958,42,1999
2020-08-26,402437,1380,15179,10990,32,1805
2020-08-27,404174,1737,15180,11072,82,1654
2020-08-28,406044,1870,15460,11132,60,1530
2020-08-29,408081,2037,15717,11181,49,1731
2020-08-30,410046,1965,16218,11244,63,1401
2020-08-31,411798,1752,16630,11289,45,1295
2020-09-01,413217,1419,16106,11321,32,1911
2020-09-02,414811,1594,15784,11344,23,1893
2020-09-03,416573,1762,15742,11422,78,1726
2020-09-04,418537,1964,15795,11494,72,1839
2020-09-05,420506,1969,15988,11551,57,1719
2020-09-06,422582,2076,16591,11592,41,1432
2020-09-07,424346,1764,16977,11652,60,1318
2020-09-08,425613,1267,16201,11682,30,2013
2020-09-09,427099,1486,15842,11702,20,1825
2020-09-10,428747,1648,15610,11781,79,1801
2020-09-11,430607,1860,15693,11850,69,1708
2020-09-12,432738,2131,15924,11895,45,1855
2020-09-13,434820,2082,16545,11949,54,1407
2020-09-14,436519,1699,16781,12013,64,1399
2020-09-15,438055,1536,16071,12040,27,2219
2020-09-16,439359,1304,15448,12058,18,1909
2020-09-17,441222,1863,15152,12142,84,2075
2020-09-18,442899,1677,14719,12199,57,2053
2020-09-19,444746,1847,14391,12254,55,2120
2020-09-20,446346,1600,14314,12286,32,1645
2020-09-21,447540,1194,14131,12298,12,1365
2020-09-22,448595,1055,13098,12321,23,2065
2020-09-23,449975,1380,12465,12345,24,1989
2020-09-24,451718,1743,12373,12469,124,1711
2020-09-25,453942,2224,12835,12527,58,1704
2020-09-26,456053,2111,13203,12591,64,1679
2020-09-27,457975,1922,13630,12641,50,1445
2020-09-28,459745,1770,14031,12698,57,1312
2020-09-29,461374,1629,13855,12725,27,1778
2020-09-30,463065,1691,13735,12741,16,1795
2020-10-01,464824,1759,13854,12822,81,1559
2020-10-02,466664,1840,14190,12867,45,1459
2020-10-03,468545,1881,14745,12919,52,1274
2020-10-04,470253,1708,15204,12979,60,1189
2020-10-05,471820,1567,15330,13037,58,1383
2020-10-06,473380,1560,14892,13070,33,1965
2020-10-07,474514,1134,14371,13090,20,1635
2020-10-08,476090,1576,14213,13167,77,1657
2020-10-09,477843,1753,14326,13220,53,1587
2020-10-10,479669,1826,14343,13272,52,1757
2020-10-11,481445,1776,14775,13318,46,1298
2020-10-12,482962,1517,15099,13379,61,1132
2020-10-13,484354,1392,14459,13396,17,2015
2020-10-14,485446,1092,13958,13415,19,1574
2020-10-15,486570,1124,13600,13434,19,1463
2020-10-16,488264,1694,13638,13529,95,1561
2020-10-17,490077,1813,13777,13588,59,1615
2020-10-18,491834,1757,14256,13635,47,1231
2020-10-19,493379,1545,14682,13676,41,1078
2020-10-20,494478,1099,14133,13702,26,1622
2020-10-21,495637,1159,13649,13719,17,1626
