time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-17,22597,635,8353,470,13,0
2020-06-18,23351,754,9094,475,5,8
2020-06-19,24274,923,9430,485,10,577
2020-06-20,25222,948,10370,493,8,0
2020-06-21,26030,808,11170,501,8,0
2020-06-22,26752,722,11567,521,20,305
2020-06-23,27314,562,12084,536,15,30
2020-06-24,28030,716,12689,547,11,100
2020-06-25,29037,1007,13673,564,17,6
2020-06-26,29905,868,14060,575,11,470
2020-06-27,30658,753,14696,592,17,100
2020-06-28,31686,1028,15612,604,12,100
2020-06-29,32785,1099,16570,620,16,125
2020-06-30,33550,765,17174,631,11,150
2020-07-01,34463,913,17873,645,14,200
2020-07-02,35237,774,18125,667,22,500
2020-07-03,35995,758,18352,698,31,500
2020-07-04,36983,988,18502,720,22,816
2020-07-05,38149,1166,19416,747,27,225
2020-07-06,39334,1185,20528,770,23,50
2020-07-07,40291,957,20766,799,29,690
2020-07-08,41251,960,20963,819,20,743
2020-07-09,42216,965,20940,839,20,968
2020-07-10,43257,1041,20968,863,24,989
2020-07-11,44332,1075,21269,893,30,744
2020-07-12,45633,1301,21685,909,16,869
2020-07-13,47173,1540,22322,932,23,880
2020-07-14,48096,923,22473,960,28,744
2020-07-15,49243,1147,22844,982,22,754
2020-07-16,50373,1130,23531,1000,18,425
2020-07-17,51408,1035,23850,1038,38,678
2020-07-18,52261,853,23696,1071,33,974
2020-07-19,53468,1207,23890,1096,25,988
2020-07-20,54426,958,24135,1127,31,682
2020-07-21,55153,727,23919,1159,32,911
2020-07-22,55906,753,23604,1180,21,1047
2020-07-23,56817,911,23780,1209,29,706
2020-07-24,57993,1176,24039,1250,41,876
2020-07-25,58864,871,24161,1275,25,724
2020-07-26,60296,1432,24871,1294,19,703
2020-07-27,61442,1146,25034,1322,28,955
2020-07-28,62223,781,24693,1349,27,1095
2020-07-29,63269,1046,24579,1374,25,1135
2020-07-30,64191,922,24576,1397,23,902
2020-07-31,65256,1065,24669,1421,24,948
2020-08-01,66383,1127,24853,1449,28,915
2020-08-02,67453,1070,24944,1471,22,957
2020-08-03,68456,1003,24866,1497,26,1055
2020-08-04,69424,968,24572,1522,25,1237
2020-08-05,70231,807,23886,1553,31,1462
2020-08-06,71418,1187,24186,1574,21,866
2020-08-07,72560,1142,24294,1591,17,1017
2020-08-08,73651,1091,24558,1609,18,809
2020-08-09,74492,841,24105,1639,30,1264
2020-08-10,75394,902,24220,1664,25,762
2020-08-11,76464,1070,24119,1680,16,1155
2020-08-12,77377,913,24077,1703,23,932
2020-08-13,78446,1069,24514,1722,19,613
2020-08-14,79402,956,24782,1734,12,676
2020-08-15,80665,1263,25062,1746,12,971
2020-08-16,81940,1275,25172,1767,21,1144
2020-08-17,82543,603,24910,1788,21,844
2020-08-18,82790,247,23790,1809,21,1346
2020-08-19,83754,964,23653,1827,18,1083
2020-08-20,83855,101,22837,1844,17,900
2020-08-21,84392,537,22811,1859,15,548
2020-08-22,85480,1088,23074,1878,19,806
2020-08-23,86900,1420,23588,1892,14,892
2020-08-24,87485,585,23394,1906,14,765
2020-08-25,88381,896,23703,1919,13,574
2020-08-26,89082,701,23555,1932,13,836
2020-08-27,89982,900,24038,1948,16,401
2020-08-28,90624,642,24056,1966,18,606
2020-08-29,91337,713,24235,1983,17,517
2020-08-30,92065,728,24323,1995,12,628
2020-08-31,92982,917,24807,2002,7,426
2020-09-01,93552,570,24560,2018,16,801
2020-09-02,94084,532,24567,2030,12,513
2020-09-03,94914,830,24670,2046,16,711
2020-09-04,95596,682,24791,2063,17,544
2020-09-05,96305,709,25007,2075,12,481
2020-09-06,97043,738,25296,2086,11,438
2020-09-07,97578,535,25232,2099,13,586
2020-09-08,98407,829,25549,2107,8,504
2020-09-09,99042,635,25507,2116,9,668
2020-09-10,99715,673,25385,2127,11,784
2020-09-11,100330,615,25332,2140,13,655
2020-09-12,101041,711,25410,2155,15,618
2020-09-13,101745,704,25472,2166,11,631
2020-09-14,102204,459,25249,2173,7,675
2020-09-15,102832,628,25053,2187,14,810
2020-09-16,103466,634,24481,2198,11,1195
2020-09-17,104138,672,24044,2213,15,1094
2020-09-18,104879,741,23557,2229,16,1212
2020-09-19,105601,722,23164,2247,18,1097
2020-09-20,106203,602,22581,2257,10,1175
2020-09-21,106810,607,22218,2272,15,955
2020-09-22,107284,474,21681,2285,13,998
2020-09-23,107990,706,21262,2291,6,1119
2020-09-24,108726,736,20935,2297,6,1057
2020-09-25,109431,705,20962,2311,14,664
2020-09-26,110108,677,20989,2323,12,638
2020-09-27,110555,447,21000,2340,17,419
2020-09-28,111277,722,21234,2348,8,480
2020-09-29,111853,576,21287,2364,16,507
2020-09-30,112595,742,21162,2372,8,859
2020-10-01,113342,747,21052,2387,15,842
2020-10-02,113962,620,20784,2406,19,869
2020-10-03,114653,691,21044,2414,8,423
2020-10-04,115286,633,21054,2423,9,614
2020-10-05,115919,633,21066,2430,7,614
2020-10-06,116602,683,21212,2440,10,527
2020-10-07,117300,698,21242,2448,8,660
2020-10-08,118054,754,21200,2463,15,781
2020-10-09,118841,787,21405,2474,11,571
2020-10-10,119666,825,21632,2482,8,590
2020-10-11,120313,647,21658,2491,9,612
2020-10-12,120802,489,21625,2502,11,511
2020-10-13,121296,494,21488,2511,9,622
2020-10-14,122128,832,21690,2519,8,622
2020-10-15,122883,755,21683,2529,10,752
2020-10-16,123498,615,21666,2546,17,615
2020-10-17,124107,609,21202,2557,11,1062
2020-10-18,124745,638,21140,2564,7,693
2020-10-19,125181,436,21062,2574,10,504
2020-10-20,125739,558,21126,2585,11,483
2020-10-21,126435,696,21113,2597,12,697
2020-10-22,127227,792,21217,2612,15,673
2020-10-23,127866,639,21259,2622,10,587
2020-10-24,128515,649,21325,2628,6,577
2020-10-25,129200,685,21336,2633,5,669
2020-10-26,129751,551,21403,2638,5,479
2020-10-27,130422,671,21332,2650,12,730
2020-10-28,131247,825,21193,2663,13,951
2020-10-29,132045,798,21025,2678,15,951
2020-10-30,132867,822,20810,2688,10,1027
2020-10-31,133598,731,20346,2700,12,1183
