time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-02-15,34,0,20,0,0,0
2020-02-16,34,0,20,0,0,0
2020-02-17,35,1,20,0,0,1
2020-02-18,35,0,18,0,0,2
2020-02-19,35,0,18,0,0,0
2020-02-20,35,0,18,0,0,0
2020-02-21,35,0,16,0,0,2
2020-02-22,35,0,15,0,0,1
2020-02-23,35,0,14,0,0,1
2020-02-24,35,0,20,0,0,-6
2020-02-25,37,2,15,0,0,7
2020-02-26,40,3,18,0,0,0
2020-02-27,40,0,12,0,0,6
2020-02-28,41,1,13,0,0,0
2020-02-29,42,1,14,0,0,0
2020-03-01,42,0,11,1,1,2
2020-03-02,43,1,12,1,0,0
2020-03-03,43,0,12,1,0,0
2020-03-04,43,0,12,1,0,0
2020-03-05,47,4,15,1,0,1
2020-03-06,48,1,16,1,0,0
2020-03-07,50,2,18,1,0,0
2020-03-08,50,0,16,1,0,2
2020-03-09,50,0,16,1,0,0
2020-03-10,53,3,19,1,0,0
2020-03-11,59,6,24,1,0,1
2020-03-12,70,11,34,1,0,1
2020-03-13,75,5,39,1,0,0
2020-03-14,82,7,46,1,0,0
2020-03-15,114,32,78,1,0,0
2020-03-16,147,33,111,1,0,0
2020-03-17,177,30,135,1,0,6
2020-03-18,212,35,169,1,0,1
2020-03-19,272,60,229,1,0,0
2020-03-20,322,50,279,1,0,0
2020-03-21,411,89,366,1,0,2
2020-03-22,599,188,554,1,0,0
2020-03-23,721,122,668,1,0,8
2020-03-24,827,106,771,4,3,0
2020-03-25,934,107,860,4,0,18
2020-03-26,1045,111,953,4,0,18
2020-03-27,1136,91,1034,5,1,9
2020-03-28,1245,109,1142,6,1,0
2020-03-29,1388,143,1152,7,1,132
2020-03-30,1524,136,1286,9,2,0
2020-03-31,1651,127,1299,10,1,113
2020-04-01,1771,120,1254,12,2,163
2020-04-02,1875,104,1355,15,3,0
2020-04-03,1978,103,1347,19,4,107
2020-04-04,2067,89,1373,20,1,62
2020-04-05,2169,102,1353,23,3,119
2020-04-06,2220,51,1401,26,3,0
2020-04-07,2258,38,1343,27,1,95
2020-04-08,2369,111,1451,30,3,0
2020-04-09,2423,54,1451,32,2,52
2020-04-10,2473,50,1427,33,1,73
2020-04-11,2518,45,1348,35,2,122
2020-04-12,2551,33,1295,38,3,83
2020-04-13,2579,28,1251,40,2,70
2020-04-14,2613,34,1167,41,1,117
2020-04-15,2643,30,1103,43,2,92
2020-04-16,2672,29,1033,46,3,96
2020-04-17,2700,28,964,47,1,96
2020-04-18,2733,33,899,47,0,98
2020-04-19,2765,32,790,47,0,141
2020-04-20,2792,27,746,47,0,71
2020-04-21,2811,19,655,48,1,109
2020-04-22,2826,15,425,49,1,244
2020-04-23,2839,13,359,50,1,78
2020-04-24,2854,15,314,50,0,60
2020-04-25,2907,53,309,51,1,57
2020-04-26,2922,15,277,51,0,47
2020-04-27,2931,9,270,52,1,15
2020-04-28,2938,7,232,54,2,43
2020-04-29,2947,9,228,54,0,13
2020-04-30,2954,7,213,54,0,22
2020-05-01,2960,6,187,54,0,32
2020-05-02,2966,6,180,54,0,13
2020-05-03,2969,3,176,54,0,7
2020-05-04,2987,18,193,54,0,1
2020-05-05,2988,1,187,54,0,7
2020-05-06,2989,1,173,55,1,14
2020-05-07,2992,3,165,55,0,11
2020-05-08,3000,8,161,55,0,12
2020-05-09,3004,4,161,56,1,3
2020-05-10,3009,5,159,56,0,7
2020-05-11,3015,6,163,56,0,2
2020-05-12,3017,2,163,56,0,2
2020-05-13,3017,0,117,56,0,46
2020-05-14,3018,1,112,56,0,6
2020-05-15,3025,7,115,56,0,4
2020-05-16,3025,0,114,56,0,1
2020-05-17,3028,3,116,56,0,1
2020-05-18,3031,3,118,56,0,1
2020-05-19,3033,2,120,56,0,0
2020-05-20,3034,1,90,56,0,31
2020-05-21,3037,3,84,56,0,9
2020-05-22,3037,0,71,56,0,13
2020-05-23,3040,3,68,56,0,6
2020-05-24,3040,0,63,56,0,5
2020-05-25,3042,2,57,57,1,7
2020-05-26,3045,3,59,57,0,1
2020-05-27,3054,9,66,57,0,2
2020-05-28,3065,11,63,57,0,14
2020-05-29,3076,11,74,57,0,0
2020-05-30,3077,1,59,57,0,16
2020-05-31,3081,4,61,57,0,2
2020-06-01,3082,1,60,57,0,2
2020-06-02,3083,1,59,58,1,1
2020-06-03,3084,1,58,58,0,2
2020-06-04,3101,17,75,58,0,0
2020-06-05,3102,1,73,58,0,3
2020-06-06,3104,2,75,58,0,0
2020-06-07,3112,8,82,58,0,1
2020-06-08,3119,7,88,58,0,1
2020-06-09,3121,2,90,58,0,0
2020-06-10,3125,4,86,58,0,8
2020-06-11,3125,0,80,58,0,6
2020-06-12,3129,4,84,58,0,0
2020-06-13,3134,5,89,58,0,0
2020-06-14,3135,1,90,58,0,0
2020-06-15,3135,0,90,58,0,0
2020-06-16,3135,0,84,58,0,6
2020-06-17,3135,0,81,58,0,3
2020-06-18,3141,6,86,58,0,1
2020-06-19,3146,5,80,58,0,11
2020-06-20,3147,1,71,58,0,10
2020-06-21,3148,1,72,58,0,0
2020-06-22,3151,3,71,58,0,4
2020-06-23,3156,5,75,58,0,1
2020-06-24,3157,1,73,58,0,3
2020-06-25,3158,1,62,58,0,12
2020-06-26,3162,4,64,58,0,2
2020-06-27,3162,0,51,58,0,13
2020-06-28,3162,0,51,58,0,0
2020-06-29,3169,7,58,58,0,0
2020-06-30,3171,2,57,58,0,3
2020-07-01,3173,2,56,58,0,3
2020-07-02,3179,6,62,58,0,0
2020-07-03,3180,1,56,58,0,7
2020-07-04,3185,5,61,58,0,0
2020-07-05,3190,5,61,58,0,5
2020-07-06,3195,5,65,58,0,1
2020-07-07,3195,0,65,58,0,0
2020-07-08,3197,2,65,58,0,2
2020-07-09,3202,5,59,58,0,11
2020-07-10,3202,0,57,58,0,2
2020-07-11,3216,14,70,58,0,1
2020-07-12,3217,1,71,58,0,0
2020-07-13,3220,3,72,58,0,2
2020-07-14,3227,7,78,58,0,1
2020-07-15,3232,5,82,58,0,1
2020-07-16,3236,4,83,58,0,3
2020-07-17,3239,3,85,58,0,1
2020-07-18,3246,7,92,58,0,0
2020-07-19,3249,3,95,58,0,0
2020-07-20,3250,1,96,58,0,0
2020-07-21,3255,5,92,58,0,9
2020-07-22,3261,6,98,58,0,0
2020-07-23,3269,8,106,58,0,0
2020-07-24,3279,10,114,58,0,2
2020-07-25,3282,3,115,58,0,2
2020-07-26,3291,9,124,58,0,0
2020-07-27,3295,4,126,58,0,2
2020-07-28,3297,2,128,58,0,0
2020-07-29,3298,1,129,58,0,0
2020-07-30,3304,6,135,58,0,0
2020-07-31,3310,6,127,58,0,14
2020-08-01,3312,2,119,58,0,10
2020-08-02,3317,5,117,58,0,7
2020-08-03,3320,3,120,58,0,0
2020-08-04,3321,1,121,58,0,0
2020-08-05,3328,7,126,58,0,2
2020-08-06,3330,2,124,58,0,4
2020-08-07,3345,15,139,58,0,0
2020-08-08,3348,3,140,58,0,2
2020-08-09,3351,3,142,58,0,1
2020-08-10,3351,0,133,58,0,9
2020-08-11,3351,0,130,58,0,3
2020-08-12,3356,5,129,58,0,6
2020-08-13,3359,3,132,58,0,0
2020-08-14,3376,17,145,58,0,4
2020-08-15,3376,0,125,58,0,20
2020-08-16,3377,1,125,58,0,1
2020-08-17,3378,1,126,58,0,0
2020-08-18,3381,3,125,58,0,4
2020-08-19,3382,1,125,58,0,1
2020-08-20,3389,7,113,58,0,19
2020-08-21,3390,1,113,58,0,1
2020-08-22,3390,0,112,58,0,1
2020-08-23,3395,5,116,58,0,1
2020-08-24,3397,2,117,58,0,1
2020-08-25,3402,5,115,58,0,7
2020-08-26,3403,1,108,58,0,8
2020-08-27,3404,1,109,58,0,0
2020-08-28,3410,6,115,58,0,0
2020-08-29,3411,1,111,58,0,5
2020-08-30,3411,0,101,58,0,10
2020-08-31,3412,1,102,58,0,0
2020-09-01,3417,5,85,58,0,22
2020-09-02,3425,8,93,58,0,0
2020-09-03,3427,2,92,58,0,3
2020-09-04,3431,4,96,58,0,0
2020-09-05,3438,7,101,58,0,2
2020-09-06,3444,6,105,58,0,2
2020-09-07,3445,1,106,58,0,0
2020-09-08,3446,1,104,58,0,3
2020-09-09,3447,1,103,58,0,2
2020-09-10,3454,7,86,58,0,24
2020-09-11,3461,7,91,58,0,2
2020-09-12,3466,5,96,58,0,0
2020-09-13,3473,7,103,58,0,0
2020-09-14,3475,2,105,58,0,0
2020-09-15,3480,5,107,58,0,3
2020-09-16,3490,10,116,58,0,1
2020-09-17,3490,0,107,58,0,9
2020-09-18,3497,7,111,58,0,3
2020-09-19,3500,3,103,59,1,10
2020-09-20,3506,6,107,59,0,2
2020-09-21,3506,0,105,59,0,2
2020-09-22,3511,5,109,59,0,1
2020-09-23,3514,3,110,59,0,2
2020-09-24,3516,2,104,59,0,8
2020-09-25,3519,3,100,59,0,7
2020-09-26,3522,3,101,59,0,2
2020-09-27,3523,1,97,59,0,5
2020-09-28,3545,22,117,59,0,2
2020-09-29,3559,14,130,59,0,1
2020-09-30,3564,5,131,59,0,4
2020-10-01,3569,5,131,59,0,5
2020-10-02,3575,6,132,59,0,5
2020-10-03,3583,8,138,59,0,2
2020-10-04,3585,2,138,59,0,2
2020-10-05,3590,5,141,59,0,2
2020-10-06,3600,10,151,59,0,0
2020-10-07,3615,15,165,59,0,1
2020-10-08,3622,7,124,59,0,48
2020-10-09,3628,6,128,59,0,2
2020-10-10,3634,6,130,59,0,4
2020-10-11,3636,2,126,59,0,6
2020-10-12,3641,5,128,59,0,3
2020-10-13,3643,2,127,59,0,3
2020-10-14,3652,9,136,59,0,0
2020-10-15,3665,13,143,59,0,6
2020-10-16,3669,4,143,59,0,4
2020-10-17,3679,10,142,59,0,11
2020-10-18,3686,7,146,59,0,3
2020-10-19,3691,5,144,59,0,7
2020-10-20,3700,9,150,59,0,3
2020-10-21,3709,9,155,59,0,4
2020-10-22,3719,10,146,59,0,19
2020-10-23,3727,8,150,59,0,4
2020-10-24,3731,4,143,59,0,11
2020-10-25,3736,5,147,59,0,1
2020-10-26,3743,7,141,59,0,13
2020-10-27,3746,3,136,59,0,8
2020-10-28,3759,13,139,59,0,10
2020-10-29,3763,4,134,59,0,9
2020-10-30,3775,12,131,59,0,15
2020-10-31,3780,5,131,59,0,5
