time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,1,0,1,0,0
2020-02-22,1,0,1,0,0
2020-02-23,1,0,1,0,0
2020-02-24,1,0,1,0,0
2020-02-25,1,0,1,0,0
2020-02-26,2,1,2,0,0
2020-02-27,3,1,3,0,0
2020-02-28,4,1,4,0,0
2020-02-29,7,3,7,0,0
2020-03-01,10,3,10,0,0
2020-03-02,13,3,13,0,0
2020-03-03,13,0,13,0,0
2020-03-04,15,2,15,0,0
2020-03-05,16,1,16,0,0
2020-03-06,22,6,21,0,0
2020-03-07,28,6,27,0,0
2020-03-08,32,4,31,0,0
2020-03-09,41,9,40,0,0
2020-03-10,52,11,50,1,1
2020-03-11,68,16,65,2,1
2020-03-12,68,0,64,3,1
2020-03-13,77,9,73,3,0
2020-03-14,93,16,89,3,0
2020-03-15,110,17,106,3,0
2020-03-16,109,-1,103,3,0
2020-03-17,124,15,116,4,1
2020-03-18,133,9,125,4,0
2020-03-19,157,24,149,4,0
2020-03-20,177,20,169,4,0
2020-03-21,230,53,218,4,0
2020-03-22,248,18,236,4,0
2020-03-23,267,19,255,4,0
2020-03-24,318,51,306,4,0
2020-03-25,333,15,307,6,2
2020-03-26,368,35,339,6,0
2020-03-27,391,23,356,8,2
2020-03-28,412,21,374,8,0
2020-03-29,438,26,398,10,2
2020-03-30,446,8,400,11,1
2020-03-31,463,17,414,12,1
2020-04-01,479,16,422,14,2
2020-04-02,494,15,432,16,2
2020-04-03,508,14,441,17,1
2020-04-04,520,12,449,17,0
2020-04-05,527,7,455,18,1
2020-04-06,541,14,462,19,1
2020-04-07,548,7,467,19,0
2020-04-08,576,28,495,19,0
2020-04-09,582,6,496,19,0
2020-04-10,609,27,513,20,1
2020-04-11,619,10,522,20,0
2020-04-12,630,11,530,20,0
2020-04-13,632,2,532,20,0
2020-04-14,641,9,540,21,1
2020-04-15,658,17,552,21,0
2020-04-16,663,5,556,21,0
2020-04-17,668,5,561,21,0
2020-04-18,672,4,552,21,0
2020-04-19,673,1,550,21,0
2020-04-20,677,4,553,21,0
2020-04-21,677,0,548,21,0
2020-04-22,682,5,547,22,1
2020-04-23,688,6,526,22,0
2020-04-24,696,8,534,22,0
2020-04-25,704,8,537,24,2
2020-04-26,707,3,538,24,0
2020-04-27,710,3,541,24,0
2020-04-28,717,7,548,24,0
2020-04-29,721,4,547,24,0
2020-04-30,725,4,551,24,0
2020-05-01,729,4,513,24,0
2020-05-02,733,4,511,25,1
2020-05-03,737,4,512,25,0
2020-05-04,740,3,515,25,0
2020-05-05,741,1,510,25,0
2020-05-06,750,9,519,25,0
2020-05-07,784,34,539,25,0
2020-05-08,796,12,547,26,1
2020-05-09,809,13,549,26,0
2020-05-10,845,36,585,26,0
2020-05-11,859,14,599,26,0
2020-05-12,870,11,610,26,0
2020-05-13,878,8,616,26,0
2020-05-14,886,8,624,26,0
2020-05-15,891,5,619,26,0
2020-05-16,902,11,629,26,0
2020-05-17,911,9,638,26,0
