time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-16,19495,258,3744,302,0,34
2020-06-17,19783,288,4021,303,1,10
2020-06-18,20036,253,4215,303,0,59
2020-06-19,20339,303,4449,304,1,68
2020-06-20,20633,294,4742,305,1,0
2020-06-21,20778,145,4778,306,1,108
2020-06-22,21082,304,5014,307,1,67
2020-06-23,21512,430,5335,308,1,108
2020-06-24,22044,532,5796,308,0,71
2020-06-25,22400,356,6084,309,1,67
2020-06-26,22800,400,5614,314,5,865
2020-06-27,23421,621,6102,317,3,130
2020-06-28,23755,334,6363,318,1,72
2020-06-29,24441,686,6904,319,1,144
2020-06-30,25244,803,7583,320,1,123
2020-07-01,26257,1013,8483,322,2,111
2020-07-02,27047,790,9176,324,2,95
2020-07-03,28055,1008,10060,326,2,122
2020-07-04,29170,1115,11024,330,4,147
2020-07-05,29958,788,11677,331,1,134
2020-07-06,30749,791,12359,334,3,106
2020-07-07,32222,1473,13653,342,8,171
2020-07-08,33557,1335,14875,344,2,111
2020-07-09,34825,1268,16025,348,4,114
2020-07-10,36266,1441,17302,351,3,161
2020-07-11,37464,1198,18296,354,3,201
2020-07-12,38670,1206,19300,362,8,194
2020-07-13,40632,1962,20872,365,3,387
2020-07-14,42360,1728,22324,371,6,270
2020-07-15,44188,1828,23823,376,5,324
2020-07-16,46059,1871,25305,384,8,381
2020-07-17,47459,1400,26323,392,8,374
2020-07-18,49365,1906,27616,401,9,604
2020-07-19,50289,924,28205,409,8,327
2020-07-20,52003,1714,29434,415,6,479
2020-07-21,54042,2039,30874,425,10,589
2020-07-22,56085,2043,32345,430,5,567
2020-07-23,57982,1897,33496,442,12,734
2020-07-24,59475,1493,32230,448,6,2753
2020-07-25,60678,1203,33304,457,9,120
2020-07-26,61956,1278,34461,470,13,108
2020-07-27,63985,2029,36378,474,4,108
2020-07-28,66293,2308,33625,486,12,5049
2020-07-29,68299,2006,35062,491,5,564
2020-07-30,70036,1737,26047,500,9,10743
2020-07-31,70970,934,26608,512,12,361
2020-08-01,72218,1248,26590,526,14,1252
2020-08-02,72815,597,26602,536,10,575
2020-08-03,74430,1615,26313,546,10,1894
2020-08-04,76198,1768,25803,561,15,2263
2020-08-05,77919,1721,25959,565,4,1561
2020-08-06,79559,1640,25556,576,11,2032
2020-08-07,80991,1432,25097,581,5,1886
2020-08-08,82324,1333,24660,593,12,1758
2020-08-09,83002,678,24869,600,7,462
2020-08-10,84722,1720,25111,613,13,1465
2020-08-11,86593,1871,25891,622,9,1082
2020-08-12,88151,1558,25403,639,17,2029
2020-08-13,89822,1671,24425,651,12,2637
2020-08-14,91080,1258,23450,665,14,2219
2020-08-15,92233,1153,23609,674,9,985
2020-08-16,92680,447,23485,685,11,560
2020-08-17,94751,2071,23768,692,7,1781
2020-08-18,96409,1658,23711,708,16,1699
2020-08-19,97969,1560,24096,781,73,1102
2020-08-20,99599,1630,24225,795,14,1487
2020-08-21,100716,1117,22122,809,14,3206
2020-08-22,101933,1217,22463,819,10,866
2020-08-23,102663,730,22315,834,15,863
2020-08-24,104472,1809,21983,847,13,2128
2020-08-25,106460,1988,21779,859,12,2180
2020-08-26,108403,1943,21062,875,16,2644
2020-08-27,110403,2000,21793,884,9,1260
2020-08-28,112000,1597,20055,894,10,3325
2020-08-29,113465,1465,20455,906,12,1053
2020-08-30,114020,555,20305,919,13,692
2020-08-31,116596,2576,20648,939,20,2213
2020-09-01,118538,1942,21367,957,18,1205
2020-09-02,121464,2926,23261,969,12,1020
2020-09-03,124455,2991,24825,985,16,1411
2020-09-04,126419,1964,25069,993,8,1712
2020-09-05,128936,2517,26448,1007,14,1124
2020-09-06,130644,1708,27148,1019,12,996
2020-09-07,133975,3331,27494,1026,7,2978
2020-09-08,137565,3590,29522,1040,14,1548
2020-09-09,141097,3532,31689,1054,14,1351
2020-09-10,145526,4429,34507,1077,23,1588
2020-09-11,148564,3038,35746,1090,13,1786
2020-09-12,152722,4158,38123,1103,13,1768
2020-09-13,155604,2882,39487,1119,16,1502
2020-09-14,160368,4764,40662,1136,17,3572
2020-09-15,164402,4034,42528,1147,11,2157
2020-09-16,170465,6063,46085,1161,14,2492
2020-09-17,175256,4791,47758,1169,8,3110
2020-09-18,179071,3815,47851,1196,27,3695
2020-09-19,183602,4531,49927,1226,30,2425
2020-09-20,187902,4300,52577,1256,30,1620
2020-09-21,190929,3027,52876,1273,17,2711
2020-09-22,193374,2445,51338,1285,12,3971
2020-09-23,204690,11316,58402,1325,40,4212
2020-09-24,212115,7425,61924,1378,53,3850
2020-09-25,217899,5784,62913,1412,34,4761
2020-09-26,227100,9201,68122,1441,29,3963
2020-09-27,231026,3926,69629,1466,25,2394
2020-09-28,233265,2239,66567,1507,41,5260
2020-09-29,236926,3661,67594,1528,21,2613
2020-09-30,245494,8568,69419,1569,41,6702
2020-10-01,253490,7996,72400,1622,53,4962
2020-10-02,258920,5430,72165,1633,11,5654
2020-10-03,264443,5523,71510,1682,49,6129
2020-10-04,266775,2332,69427,1719,37,4378
2020-10-05,272309,5534,66197,1757,38,8726
2020-10-06,277026,4717,63832,1797,40,7042
2020-10-07,281481,4455,63044,1824,27,5216
2020-10-08,285336,3855,61901,1864,40,4958
2020-10-09,287858,2522,60724,1886,22,3677
2020-10-10,289875,2017,62209,1941,55,477
2020-10-11,290493,618,59855,1980,39,2933
2020-10-12,294031,3538,53329,2021,41,10023
2020-10-13,296652,2621,48786,2055,34,7130
2020-10-14,298500,1848,44691,2098,43,5900
2020-10-15,300201,1701,40848,2127,29,5515
2020-10-16,301896,1695,37252,2141,14,5277
2020-10-17,302770,874,35135,2190,49,2942
2020-10-18,303109,339,32807,2209,19,2648
2020-10-19,304876,1767,24219,2263,54,10301
2020-10-20,306162,1286,21379,2278,15,4111
2020-10-21,307335,1173,19569,2291,13,2970
2020-10-22,308247,912,17591,2319,28,2862
2020-10-23,308840,593,16381,2329,10,1793
2020-10-24,309413,573,15835,2372,43,1076
2020-10-25,309946,533,14440,2397,25,1903
2020-10-26,310851,905,13545,2452,55,1745
2020-10-27,311724,873,12585,2483,31,1802
2020-10-28,312550,826,12013,2494,11,1387
2020-10-29,313114,564,11167,2508,14,1396
2020-10-30,313701,587,11365,2514,6,383
2020-10-31,314422,721,10642,2539,25,1419
