time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,1,0,1,0,0
2020-02-23,1,0,1,0,0
2020-02-24,1,0,1,0,0
2020-02-25,5,4,5,0,0
2020-02-26,5,0,5,0,0
2020-02-27,7,2,7,0,0
2020-02-28,8,1,8,0,0
2020-02-29,13,5,13,0,0
2020-03-01,19,6,19,0,0
2020-03-02,27,8,27,0,0
2020-03-03,32,5,32,0,0
2020-03-04,37,5,35,2,2
2020-03-05,40,3,37,3,1
2020-03-06,46,6,41,4,1
2020-03-07,54,8,49,4,0
2020-03-08,65,11,58,6,2
2020-03-09,71,6,61,7,1
2020-03-10,71,0,49,7,0
2020-03-11,71,0,49,7,0
2020-03-12,83,12,51,8,1
2020-03-13,101,18,68,9,1
2020-03-14,110,9,74,10,1
2020-03-15,124,14,88,10,0
2020-03-16,133,9,91,10,0
2020-03-17,154,21,102,11,1
2020-03-18,164,10,111,12,1
2020-03-19,192,28,130,13,1
2020-03-20,208,16,142,17,4
2020-03-21,214,6,146,17,0
2020-03-22,233,19,156,20,3
2020-03-23,266,33,181,23,3
2020-03-24,316,50,214,27,4
2020-03-25,346,30,214,29,2
2020-03-26,382,36,241,36,7
2020-03-27,458,76,296,40,4
2020-03-28,506,48,333,42,2
2020-03-29,547,41,362,42,0
2020-03-30,630,83,432,46,4
2020-03-31,694,64,474,50,4
2020-04-01,728,34,494,52,2
2020-04-02,772,44,516,54,2
2020-04-03,820,48,540,54,0
2020-04-04,878,58,563,56,2
2020-04-05,961,83,621,61,5
2020-04-06,1031,70,623,64,3
2020-04-07,1122,91,684,65,1
2020-04-08,1202,80,681,69,4
2020-04-09,1232,30,667,69,0
2020-04-10,1279,47,659,70,1
2020-04-11,1318,39,645,72,2
2020-04-12,1352,34,636,76,4
2020-04-13,1378,26,583,78,2
2020-04-14,1400,22,556,78,0
2020-04-15,1415,15,524,79,1
2020-04-16,1434,19,498,80,1
2020-04-17,1482,48,495,81,1
2020-04-18,1513,31,478,82,1
2020-04-19,1539,26,448,82,0
2020-04-20,1574,35,449,82,0
2020-04-21,1602,28,423,83,1
2020-04-22,1631,29,402,83,0
2020-04-23,1677,46,423,83,0
2020-04-24,1708,31,418,86,3
2020-04-25,1763,55,453,86,0
2020-04-26,1820,57,470,87,1
2020-04-27,1847,27,473,88,1
2020-04-28,1928,81,519,90,2
2020-04-29,2003,75,565,92,2
2020-04-30,2085,82,617,93,1
2020-05-01,2153,68,645,94,1
2020-05-02,2219,66,651,95,1
2020-05-03,2296,77,709,97,2
2020-05-04,2346,50,704,98,1
2020-05-05,2431,85,758,102,4
2020-05-06,2480,49,776,102,0
2020-05-07,2543,63,815,102,0
2020-05-08,2603,60,838,104,2
2020-05-09,2679,76,870,107,3
2020-05-10,2767,88,924,109,2
2020-05-11,2818,51,918,110,1
2020-05-12,2913,95,898,112,2
2020-05-13,3032,119,951,115,3
2020-05-14,3143,111,1000,115,0
2020-05-15,3193,50,987,117,2
