time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,1,0,1,0,0
2020-02-28,1,0,1,0,0
2020-02-29,1,0,1,0,0
2020-03-01,1,0,1,0,0
2020-03-02,1,0,1,0,0
2020-03-03,2,1,2,0,0
2020-03-04,2,0,2,0,0
2020-03-05,5,3,5,0,0
2020-03-06,10,5,10,0,0
2020-03-07,10,0,10,0,0
2020-03-08,10,0,10,0,0
2020-03-09,10,0,10,0,0
2020-03-10,13,3,13,0,0
2020-03-11,16,3,16,0,0
2020-03-12,27,11,27,0,0
2020-03-13,79,52,79,0,0
2020-03-14,115,36,115,0,0
2020-03-15,171,56,170,0,0
2020-03-16,205,34,204,0,0
2020-03-17,225,20,224,0,0
2020-03-18,258,33,257,0,0
2020-03-19,267,9,266,0,0
2020-03-20,283,16,282,0,0
2020-03-21,306,23,304,0,0
2020-03-22,326,20,322,0,0
2020-03-23,352,26,348,0,0
2020-03-24,369,17,362,0,0
2020-03-25,404,35,395,1,1
2020-03-26,538,134,529,1,0
2020-03-27,575,37,563,1,0
2020-03-28,645,70,624,1,0
2020-03-29,679,34,656,3,2
2020-03-30,715,36,692,3,0
2020-03-31,745,30,715,4,1
2020-04-01,779,34,741,5,1
2020-04-02,858,79,802,11,6
2020-04-03,961,103,901,12,1
2020-04-04,1039,78,967,13,1
2020-04-05,1097,58,1020,15,2
2020-04-06,1108,11,1027,19,4
2020-04-07,1149,41,1059,21,2
2020-04-08,1185,36,1089,24,3
2020-04-09,1207,22,1100,24,0
2020-04-10,1258,51,1141,24,0
2020-04-11,1304,46,1187,24,0
2020-04-12,1309,5,1186,25,1
2020-04-13,1332,23,1202,28,3
2020-04-14,1373,41,1227,31,3
2020-04-15,1400,27,1248,35,4
2020-04-16,1434,34,1265,36,1
2020-04-17,1459,25,1276,38,2
2020-04-18,1512,53,1312,38,0
2020-04-19,1528,16,1324,40,2
2020-04-20,1535,7,1330,40,0
2020-04-21,1552,17,1340,43,3
2020-04-22,1559,7,1331,44,1
2020-04-23,1592,33,1355,45,1
2020-04-24,1605,13,1353,46,1
2020-04-25,1635,30,1361,46,0
2020-04-26,1643,8,1361,49,3
2020-04-27,1647,4,1364,50,1
2020-04-28,1660,13,1370,50,0
2020-04-29,1666,6,1380,50,0
2020-04-30,1689,23,1388,52,2
2020-05-01,1694,5,1389,52,0
2020-05-02,1699,5,1390,53,1
2020-05-03,1700,1,1386,55,2
2020-05-04,1703,3,1389,55,0
2020-05-05,1711,8,1395,55,0
2020-05-06,1713,2,1394,55,0
2020-05-07,1720,7,1391,56,1
2020-05-08,1725,5,965,56,0
2020-05-09,1733,8,926,60,4
2020-05-10,1739,6,929,60,0
2020-05-11,1741,2,929,61,1
2020-05-12,1746,5,908,61,0
2020-05-13,1751,5,913,61,0
